"Class Name","HastTest","#Bugs","#Blocker","#Critical","#Major","#Normal","#Minor","#Trivial","WMC","CBO","RFC","Ca","Ce","LOC","Qi","FANIN","d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)","Risk1","TLOC"
"org.apache.tools.ant.taskdefs.Javac","1","0","0","0","0","0","0","0","75","27","121","11","18","918","2.854464948114E-5","9","3341.4493861197","378.00132267349","378.825817494","217.44194627532","216.00231467026","3327.0190862092","3320.0435238111","3328.0265924418","30.232432915662","232.34887561596","0","135"
"org.apache.tools.ant.taskdefs.Java","1","2","0","0","0","1","1","0","48","22","151","0","22","1000","0.004026094151776","25","3258.172493899","362.00137011346","365.71573660426","227.03523955545","221.0022442511","3245.5330841019","3238.0260962506","3247.0306435265","53.60037313303","247.52373623554","5","206"
"org.apache.tools.ant.taskdefs.Jar","1","0","0","0","0","0","0","0","23","15","99","2","13","1007","0.34801420180718","4","3253.621059681","383.00055494148","390.66353809896","240.65119987235","228.0009322031","3239.0345783891","3231.0748985438","3239.9013873882","80.081208782086","252.04959829367","0","195"
"org.apache.tools.ant.taskdefs.Input","1","0","0","0","0","0","0","0","7","8","25","0","8","141","0.7811111110951","2","4115.0496959332","385.00006222382","396.07322555305","252.73306075779","235.00010194114","4103.7341531829","4097.0889665713","4104.1409576183","96.840074349414","259.25470101813","0","43"
"org.apache.tools.ant.taskdefs.ImportTask","0","2","0","0","1","1","0","0","6","8","32","0","8","194","0.83118915967222","0","4062.4752306937","387.00003681796","398.25243250983","253.10274593532","235.00006063212","4050.822262208","4044.0901325267","4051.2343797909","97.800817992489","259.61509971494","7",""
"org.apache.tools.ant.taskdefs.GZip","1","0","0","0","0","0","0","0","2","4","13","0","4","56","0.99081430914202","0","4199.8682122181","387.00000010901","399.21548066176","258.31182706179","239.00000017652","4188.8238205969","4182.1148956001","4188.9960611106","102.78618584226","261.09002278908","0","38"
"org.apache.tools.ant.taskdefs.GUnzip","1","0","0","0","0","0","0","0","3","4","21","0","4","144","0.98034649881831","0","4112.2506003404","387.00000049904","398.9711769038","257.93410011086","239.00000080808","4100.9702510504","4094.1173651961","4101.1461812523","101.83319694481","260.71632093139","0","29"
"org.apache.tools.ant.taskdefs.Get","1","0","0","0","0","0","0","0","10","7","57","0","7","518","0.84546371071519","4","3739.6642897458","383.00003117685","393.43233217416","252.57870060637","236.00005059632","3727.4785042975","3720.1053748516","3727.8631949147","94.254973343585","258.19372571773","0","35"
"org.apache.tools.ant.taskdefs.GenerateKey","0","0","0","0","0","0","0","0","14","8","34","0","8","404","0.011245805787611","2","3853.2818479836","385.00126965356","394.48827612491","250.24188298524","235.00208006496","3841.1952566877","3834.0950692438","3841.6298624412","90.1387818866","256.82678987987","0",""
"org.apache.tools.ant.taskdefs.FixCRLF","1","0","0","0","0","0","0","0","18","12","84","1","12","1202","0.14386900220261","4","3060.0629078501","383.00095686602","391.67971609467","245.12241839538","231.00158648868","3044.775361172","3036.0871199621","3045.5503607723","85.164546614187","254.56826196523","0","143"
"org.apache.tools.ant.taskdefs.Filter","1","0","0","0","0","0","0","0","6","6","18","0","6","95","0.89042912879996","3","4160.7577434886","384.00001563252","395.33783021613","254.96078129783","237.00002532864","4149.7732468172","4143.1014952569","4150.0618067687","98.371743910536","259.61509971494","0","70"
"org.apache.tools.ant.taskdefs.Expand","0","0","0","0","0","0","0","0","10","14","61","1","13","543","0.84827011822258","3","3714.8998640609","384.00002997651","394.40588230908","246.05080776132","229.00005026628","3702.0894100494","3695.0654933303","3702.8510637075","92.649878575204","257.25668115717","0",""
"org.apache.tools.ant.taskdefs.Exit","0","0","0","0","0","0","0","0","8","4","18","0","4","172","0.85633869902694","3","4084.0925552686","384.00002687314","394.86706623875","256.09568524284","239.00004317692","4073.0181683857","4066.1181733934","4073.1953058993","97.082439194738","258.89766317987","0",""
"org.apache.tools.ant.taskdefs.ExecuteWatchdog","1","0","0","0","0","0","0","0","9","8","23","5","3","148","0.92358515739825","5","4107.8003846341","382.00000764297","392.689444727","252.00396822272","235.00001242389","4096.745659667","4090.1251814584","4096.8608714478","96.462427918853","253.87004549572","0","97"
"org.apache.tools.ant.taskdefs.ExecuteStreamHandler","0","0","0","0","0","0","0","0","5","13","5","13","0","5","1","2","4250.472209061","385","396.54760117797","248.84734276259","230","4239.2439184364","4233.1446939598","4239.1897810785","101.24228365658","247.92337525937","0",""
"org.apache.tools.ant.taskdefs.ExecuteOn","1","0","0","0","0","0","0","0","23","22","77","2","20","1164","0.11953295684182","7","3097.3982630589","380.00102002786","387.72283915189","234.02991261802","221.00175388945","3081.9339707398","3074.0365970496","3083.3546665929","78.447434629821","252.04959829367","0","490"
"org.apache.tools.ant.taskdefs.ExecuteJava","1","0","0","0","0","0","0","0","11","11","54","1","10","437","0.21586640597228","6","3820.0473819051","381.00080690924","391.25694882008","248.48541204666","232.00132513736","3808.0736600019","3801.0822143174","3808.6325630074","92.444577991357","256.90854403854","0","57"
"org.apache.tools.ant.taskdefs.Execute","0","2","0","1","0","1","0","0","30","34","111","14","22","1004","0.57778571766279","52","3251.3045074247","335.00026606691","342.23529917295","220.41097976281","209.00042647062","3240.7463646512","3234.0261285277","3242.0271436248","71.19691004531","238.50366873489","8",""
"org.apache.tools.ant.taskdefs.ExecTask","1","0","0","0","0","0","0","0","36","19","106","4","15","712","0.29195432723883","15","3545.5690657495","372.00067382825","377.46523018683","232.96351645698","224.00111903443","3533.107980235","3526.0567210412","3534.023203093","67.052218456961","246.45486402179","0","377"
"org.apache.tools.ant.taskdefs.Exec","0","0","0","0","0","0","0","0","10","6","44","1","6","367","0.67804193284162","4","3889.9010270186","383.00013532243","393.43233217416","253.51331325988","237.00021868555","3878.2483159282","3871.1086267373","3878.4948111349","94.556861200021","257.25668115717","0",""
"org.apache.tools.ant.taskdefs.email.UUMailer","0","0","0","0","0","0","0","0","2","4","15","0","4","59","0.99744897959184","0","4196.8809847314","387.00000000841","399.21548066176","258.31182706179","239.00000001361","4185.828711259","4179.1149780785","4186.0010750118","102.78618584226","261.09002278908","0",""
"org.apache.tools.ant.taskdefs.email.PlainMailer","0","0","0","0","0","0","0","0","3","7","40","2","5","237","0.99285613416285","0","4019.6728722621","387.00000006594","398.9711769038","255.15681452785","236.00000010812","4007.9542163054","4001.1124703012","4008.1917369308","101.53324578679","258.86096654382","0",""
"org.apache.tools.ant.taskdefs.email.Message","0","0","0","0","0","0","0","0","11","6","26","4","2","181","0.91248008548085","5","4074.9445394999","382.00001002583","392.2307994026","253.16002844051","237.00001615978","4063.9165837896","4057.1342102524","4063.9750245296","94.921019800674","254.09643838511","0",""
"org.apache.tools.ant.taskdefs.email.Mailer","0","0","0","0","0","0","0","0","18","8","20","3","5","134","0.90724223005819","4","4121.8327234375","383.00001123238","391.67971609467","248.89556042646","235.00001830639","4110.7226858546","4104.1096476581","4110.9532957697","87.315519811772","252.67568145748","0",""
"org.apache.tools.ant.taskdefs.email.EmailTask","1","0","0","0","0","0","0","0","30","14","89","1","13","844","0.14642483361687","2","3415.7665318344","385.00094622035","391.31189606246","239.45980873625","229.00159080357","3401.7167724548","3394.0713015492","3402.5456646458","73.375745311377","250.96015620014","0","14"
"org.apache.tools.ant.taskdefs.email.EmailAddress","1","0","0","0","0","0","0","0","8","4","15","4","0","286","0.82711654978975","5","3970.419121453","382.00003912132","392.92238419311","256.09568524284","239.00006252863","3959.2202515142","3952.1549817789","3959.1600119217","98.432718137822","255.16269319789","0","59"
"org.apache.tools.ant.taskdefs.Echo","1","0","0","0","0","0","0","0","7","7","23","0","7","145","0.88881219232611","2","4111.0672580244","385.00001605549","396.07322555305","253.66316248127","236.00002619222","4099.7981657638","4093.095772151","4100.1479241608","97.123632551506","259.25470101813","0","23"
"org.apache.tools.ant.taskdefs.Ear","0","0","0","0","0","0","0","0","8","10","31","0","10","149","0.60432959925351","4","4106.8978560466","383.00020437993","393.89465596781","250.50548896182","233.00033595484","4095.6330402027","4089.0764238395","4096.1549042974","95.336247041721","258.89766317987","0",""
"org.apache.tools.ant.taskdefs.Dirname","1","0","0","0","0","0","0","0","4","5","10","0","5","48","0.9458046297033","2","4207.6507697289","385.00000381447","396.78835668401","256.63203229527","238.00000617046","4196.7539837355","4190.1073971916","4196.9827257209","100.57832768544","260.34592372457","0","34"
"org.apache.tools.ant.taskdefs.DependSet","1","1","0","0","0","0","1","0","6","10","33","0","10","511","0.94054450519","2","3746.8325289503","385.00000459085","396.30922270369","251.24689052802","233.00000758574","3734.2761012009","3727.0838466555","3734.8484574344","97.267671916213","259.61509971494","2","30"
"org.apache.tools.ant.taskdefs.Deltree","1","0","0","0","0","0","0","0","4","3","18","0","3","152","0.95440632693031","3","4104.0043859626","384.00000270675","395.8181400593","258.48791074246","240.0000043308","4093.0423892259","4086.1253040013","4093.160148345","101.19288512539","260.34592372457","0","14"
"org.apache.tools.ant.taskdefs.Delete","1","0","0","0","0","0","0","0","41","28","98","0","28","890","0.61005099555203","6","3369.6090277657","381.00019955405","385.54117808608","222.94842452908","215.00035362814","3354.8962726141","3348.0073177937","3356.7347229115","59.413803110052","249.08833774386","0","20"
"org.apache.tools.ant.taskdefs.Definer","0","1","0","0","0","0","1","0","22","17","73","4","15","618","0.76557029978022","5","3640.0994491909","382.00007193361","389.88203344089","239.0815760363","226.00012158688","3627.0478353614","3620.0552481972","3627.8153205476","80.52328855679","250.45558488483","2",""
"org.apache.tools.ant.taskdefs.DefBase","0","0","0","0","0","0","0","0","12","11","27","2","9","90","0.048008208398504","14","4164.7368464286","373.00121486179","383.24013359772","248.12899870833","232.00195319947","4154.4828799744","4148.0814842527","4154.9373039794","91.760557975636","255.62472493873","0",""
"org.apache.tools.ant.taskdefs.DefaultExcludes","1","0","0","0","0","0","0","0","6","3","18","0","3","128","0.95265242912278","2","4127.992853676","385.00000291142","396.30922270369","257.75181861628","240.0000046704","4117.001335924","4110.1245723214","4117.1184097619","99.297532698451","259.61509971494","0","74"
"org.apache.tools.ant.taskdefs.CVSPass","1","0","0","0","0","0","0","0","6","3","30","0","3","1270","0.91250164033141","1","2992.9951553586","386.00000991705","397.28075714789","257.75181861628","240.00001594992","2977.6876934964","2968.1725017256","2977.8495596655","99.297532698451","259.61509971494","0","75"
"org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler","0","0","0","0","0","0","0","0","3","5","12","1","4","40","0.96381225081071","4","4215.4350902368","383.0000017096","395.09239425734","257.00778198335","238.00000275116","4204.7411335301","4198.114457706","4204.9120085919","101.83319694481","259.78837541353","0",""
"org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream","0","0","0","0","0","0","0","0","2","4","4","1","3","16","0.98148789023138","2","4239.5175433061","385.00000044506","397.27698146256","258.31182706179","239.00000071694","4228.7592743026","4222.1212677989","4228.8727812503","103.09219175088","260.16341018675","0",""
"org.apache.tools.ant.taskdefs.cvslib.RCSFile","0","0","0","0","0","0","0","0","5","2","7","2","0","39","0.96477699044516","2","4216.6130958389","385.00000161125","396.54760117797","259.04825805243","241.00000257398","4205.9103651885","4199.1458655303","4205.8531833624","101.24228365658","258.11818998281","0",""
"org.apache.tools.ant.taskdefs.cvslib.CvsUser","0","0","0","0","0","0","0","0","6","2","11","1","1","56","0.97475515531252","0","4199.8682122181","387.00000082339","398.25243250983","258.68320393872","241.0000013222","4188.938409669","4182.1382090983","4188.938409669","99.959991996798","258.68320393872","0",""
"org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry","0","0","0","0","0","0","0","0","7","1","11","1","0","105","0.93514072951276","2","4150.8931569001","385.00000546328","396.07322555305","259.25470101813","242.00000869158","4140.0788639831","4133.1481947784","4140.0205313501","99.368002898317","258.32150510556","0",""
"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff","0","1","0","0","0","1","0","0","12","5","60","0","5","720","0.86644123711053","5","3538.6788495143","382.00002334809","392.00510200761","253.7479063953","238.00003747467","3526.04140645","3518.1279112619","3526.3136559302","92.973114393356","257.50339803583","3",""
"org.apache.tools.ant.taskdefs.cvslib.CVSEntry","0","0","0","0","0","0","0","0","9","4","18","3","1","88","0.93084360020685","3","4167.7279181828","384.00000622735","394.63527465243","255.73814733043","239.00001000546","4156.8763513003","4150.1392747714","4156.8763513003","97.144222679478","255.73814733043","0",""
"org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter","0","0","0","0","0","0","0","0","4","3","25","1","2","183","0.99539540816326","1","4073.3304555364","386.00000002746","397.75872083463","258.48791074246","240.00000004417","4062.0961337713","4055.1342764451","4062.1553392257","101.51354589413","259.41665328194","0",""
"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask","0","0","0","0","0","0","0","0","15","16","78","0","16","502","0.91582786917876","5","3755.4786645646","382.00000927349","391.34256093607","242.39224410034","227.00001560561","3742.8899262468","3736.0483133921","3743.829590139","87.097646351667","256.49366463911","0",""
"org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser","0","0","0","0","0","0","0","0","12","4","37","3","1","340","0.97645461899942","3","3916.8686472742","384.00000072186","393.95431207184","254.68608128439","239.0000011598","3905.3200893141","3898.1482783496","3905.3200893141","94.339811320566","254.68608128439","0",""
"org.apache.tools.ant.taskdefs.Cvs","0","0","0","0","0","0","0","0","1","1","2","0","1","4","0.99489795918367","0","4251.6496798302","387.00000003363","399.4621383811","261.4670151281","242.00000005378","4240.9102796452","4234.1365117341","4240.9102796452","104.67568963231","261.4670151281","0",""
"org.apache.tools.ant.taskdefs.Copyfile","1","0","0","0","0","0","0","0","6","5","24","0","5","137","0.93359767802143","2","4119.0321678763","385.00000572632","396.30922270369","255.89060162499","238.00000926317","4107.9003152462","4101.1097278663","4108.1340046303","98.671171068352","259.61509971494","0","35"
"org.apache.tools.ant.taskdefs.Copydir","1","0","0","0","0","0","0","0","8","7","39","0","7","277","0.15416803858106","3","3979.5699516405","384.00093155057","394.86706623875","253.2982431838","236.00151574027","3968.0243194819","3961.0989636716","3968.3856919407","96.16652224137","258.89766317987","0","33"
"org.apache.tools.ant.taskdefs.Copy","1","0","0","0","0","0","0","0","31","20","97","3","17","1137","0.1132149785714","7","3124.196056588","380.00103471922","386.21367143073","233.43093196918","223.00176319409","3109.0078803374","3101.0522407725","3110.1964568175","71.309185944028","248.76092940814","0","102"
"org.apache.tools.ant.taskdefs.ConditionTask","0","0","0","0","0","0","0","0","4","5","16","0","5","95","0.90101650466538","0","4161.0356883834","387.00001265857","398.72923143406","256.63203229527","238.00002058347","4149.8304784654","4143.1086155205","4150.0618067687","100.57832768544","260.34592372457","0",""
"org.apache.tools.ant.taskdefs.condition.Socket","0","0","0","0","0","0","0","0","4","4","13","1","3","89","0.97230038240219","0","4167.0097192111","387.0000009913","398.72923143406","257.55970181688","239.00000160516","4155.8780059092","4149.1234013946","4155.9935033635","101.19288512539","259.41665328194","0",""
"org.apache.tools.ant.taskdefs.condition.Os","0","0","0","0","0","0","0","0","13","14","23","12","2","357","0.96977187157587","13","3898.9789689097","374.00000122158","383.98567681621","244.96938584239","229.00000199506","3887.7502491801","3881.1402963562","3887.8092803017","93.048374515625","245.90445298937","0",""
"org.apache.tools.ant.taskdefs.condition.Or","0","0","0","0","0","0","0","0","2","3","7","1","3","23","0.99489795918367","0","4232.7289069819","387.00000003363","399.21548066176","259.23734298901","240.00000005423","4221.8272110545","4215.1214691869","4221.8841765259","103.09219175088","260.16341018675","0",""
"org.apache.tools.ant.taskdefs.condition.Not","0","0","0","0","0","0","0","0","2","3","8","1","3","33","0.97975389969874","0","4222.7708912514","387.00000052959","399.21548066176","259.23734298901","240.00000085397","4211.8434206414","4205.121758047","4211.9005211424","103.09219175088","260.16341018675","0",""
"org.apache.tools.ant.taskdefs.condition.IsTrue","0","0","0","0","0","0","0","0","3","4","6","1","3","30","0.99235995418576","0","4225.7582751502","387.00000007541","398.9711769038","257.93410011086","239.00000012211","4214.7817262582","4208.1216712448","4214.8956096207","102.14205793893","259.78837541353","0",""
"org.apache.tools.ant.taskdefs.condition.IsSet","0","0","0","0","0","0","0","0","3","5","7","1","4","29","0.93344840171607","0","4226.7540737545","387.00000572237","398.9711769038","257.00778198335","238.00000930486","4215.7235440669","4209.1141585849","4215.8939739989","101.83319694481","259.78837541353","0",""
"org.apache.tools.ant.taskdefs.condition.IsReference","1","0","0","0","0","0","0","0","4","6","14","1","5","68","0.94922676946108","0","4187.9194118321","387.00000333065","398.72923143406","255.70490804832","237.00000543865","4176.729462151","4170.1079122728","4176.9583431009","100.57832768544","259.41665328194","0","24"
"org.apache.tools.ant.taskdefs.condition.IsFalse","0","0","0","0","0","0","0","0","3","4","6","1","3","34","0.99235995418576","0","4221.7751005945","387.00000007541","398.9711769038","257.93410011086","239.00000012211","4210.7881685024","4204.1217870086","4210.9021598703","102.14205793893","259.78837541353","0",""
"org.apache.tools.ant.taskdefs.condition.Http","0","0","0","0","0","0","0","0","4","4","15","1","3","109","0.97029858749724","0","4147.0965747134","387.00000113976","398.72923143406","257.55970181688","239.00000184555","4135.9112659727","4129.1239991068","4136.0273209929","101.19288512539","259.41665328194","0",""
"org.apache.tools.ant.taskdefs.condition.FilesMatch","0","0","0","0","0","0","0","0","4","4","13","1","3","60","0.98275079398017","0","4195.8852462859","387.00000038441","398.72923143406","257.55970181688","239.00000062246","4184.8303430366","4178.1225448759","4184.9450414551","101.19288512539","259.41665328194","0",""
"org.apache.tools.ant.taskdefs.condition.Equals","1","0","0","0","0","0","0","0","6","3","11","1","2","74","0.97724813524938","0","4181.9451215911","387.0000006688","398.25243250983","257.75181861628","240.00000107843","4170.9106919233","4164.1307616356","4170.9683527929","99.624294225856","258.68320393872","0","23"
"org.apache.tools.ant.taskdefs.condition.Contains","1","0","0","0","0","0","0","0","5","3","9","1","2","64","0.9822596641481","0","4191.9023127931","387.00000040661","398.48964854811","258.11818998281","240.00000065567","4180.894162736","4174.1304483689","4180.9516859203","100.5683846942","259.04825805243","0","13"
"org.apache.tools.ant.taskdefs.condition.ConditionBase","0","0","0","0","0","0","0","0","20","20","25","5","18","122","0.90738638827059","6","4133.5961341186","381.00001125627","389.30836107127","236.91559678502","223.00001923157","4122.0365112405","4116.0351067502","4122.817604503","81.786306922369","250.13796193301","0",""
"org.apache.tools.ant.taskdefs.condition.Condition","0","0","0","0","0","0","0","0","1","20","1","19","1","1","1","3","4254.3654050869","384","396.55642725847","243.98770460824","223","4242.8643626682","4237.1364150804","4242.8643626682","104.67568963231","243.98770460824","0",""
"org.apache.tools.ant.taskdefs.condition.And","0","0","0","0","0","0","0","0","2","3","7","1","3","23","0.99489795918367","0","4232.7289069819","387.00000003363","399.21548066176","259.23734298901","240.00000005423","4221.8272110545","4215.1214691869","4221.8841765259","103.09219175088","260.16341018675","0",""
"org.apache.tools.ant.taskdefs.Concat","1","2","0","0","1","1","0","0","28","18","94","2","18","769","0.44449080660545","1","3490.4092883214","386.00039972837","392.65761166696","236.23928547132","225.00068575554","3476.2891134081","3469.0416544054","3477.2921936472","73.979726952727","250.56735621385","7","149"
"org.apache.tools.ant.taskdefs.compilers.Sj","0","0","0","0","0","0","0","0","2","6","11","1","5","41","0.017422567570585","1","4214.7129202355","386.00125059177","398.2461550348","256.46247288834","237.00203682334","4203.6862394808","4197.1072180729","4203.9136527764","102.48902380255","260.16341018675","0",""
"org.apache.tools.ant.taskdefs.compilers.Kjc","0","0","0","0","0","0","0","0","4","10","26","1","9","195","0.00042176379305741","1","4061.3846161131","386.0012942422","397.75872083463","252.00198411917","233.00214410312","4049.708384563","4043.0836004218","4050.1765393622","99.458534073251","259.41665328194","0",""
"org.apache.tools.ant.taskdefs.compilers.Jvc","0","0","0","0","0","0","0","0","2","9","24","1","8","147","0.035422768092317","0","4109.2639243543","387.00120207725","399.21548066176","253.69272752683","234.00198804548","4097.6867864687","4091.0890970498","4098.092483095","101.6513649687","260.16341018675","0",""
"org.apache.tools.ant.taskdefs.compilers.Jikes","0","1","0","0","0","0","1","0","2","9","28","1","8","268","0.019437790766785","0","3988.8179953465","387.00124224897","399.21548066176","253.69272752683","234.00205448296","3976.8902423879","3970.0918125404","3977.3082606205","101.6513649687","260.16341018675","2",""
"org.apache.tools.ant.taskdefs.compilers.JavacExternal","0","0","0","0","0","0","0","0","2","6","14","1","5","45","0.0044399591902014","0","4210.8215350452","387.00128054025","399.21548066176","256.46247288834","237.002091003","4199.6926077988","4193.1073203532","4199.9202373378","102.48902380255","260.16341018675","0",""
"org.apache.tools.ant.taskdefs.compilers.Javac13","0","0","0","0","0","0","0","0","2","7","13","1","6","66","0.0081533803212085","0","4189.9108582403","387.0012710053","399.21548066176","255.53864678361","236.00208422749","4178.6696447554","4172.1007897701","4178.9550129189","102.20078277587","260.16341018675","0",""
"org.apache.tools.ant.taskdefs.compilers.Javac12","0","0","0","0","0","0","0","0","3","8","20","1","7","151","0.019599440717346","0","4105.281719931","387.00124183942","398.9711769038","254.23217734976","235.00204506612","4093.7506030534","4087.0959127478","4094.0994125693","100.96038827184","259.78837541353","0",""
"org.apache.tools.ant.taskdefs.compilers.Gcj","0","1","0","0","0","1","0","0","3","9","28","1","8","155","0.0011407397486024","1","4101.2053106373","386.00129238103","398.00125627942","253.30811277967","234.00213187025","4089.6998667384","4083.0892716178","4090.1063555854","100.68763578514","259.78837541353","3",""
"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter","0","0","0","0","0","0","0","0","21","23","98","8","15","951","1.7067690932709E-13","10","3308.5492288917","377.00132625761","385.1882656572","233.75414434829","220.00227271553","3294.3541096852","3287.0608451929","3295.3186492356","81.492330927517","246.97570730742","0",""
"org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory","0","0","0","0","0","0","0","0","5","13","28","1","12","225","0.95298888597418","2","4031.4258023682","385.00000287019","396.54760117797","248.84734276259","230.00000480445","4019.585675166","4013.0659102487","4020.2300929176","97.744565066299","259.04825805243","0",""
"org.apache.tools.ant.taskdefs.compilers.CompilerAdapter","0","0","0","0","0","0","0","0","2","4","2","3","2","2","1","1","4253.5505169211","386","398.2461550348","258.31182706179","239","4242.7369704001","4236.1285391263","4242.7369704001","103.40696301507","258.31182706179","0",""
"org.apache.tools.ant.taskdefs.Chmod","0","0","0","0","0","0","0","0","18","15","58","0","15","316","0.099381076130094","41","3937.2325305981","346.00117212872","355.58402663787","242.29733799611","228.00177875281","3928.6216412375","3922.0509940591","3929.4589958415","84.403791384037","255.5151658904","0",""
"org.apache.tools.ant.taskdefs.Checksum","1","1","0","0","0","1","0","0","20","11","91","1","10","962","0.84317428218946","3","3298.4287168287","384.00003202383","392.2448215082","245.40578640285","232.00005300496","3284.2046221269","3276.0953893316","3284.8526603183","83.815273071201","253.93109301541","3","60"
"org.apache.tools.ant.taskdefs.CallTarget","1","0","0","0","0","0","0","0","14","10","44","0","10","199","7.7437804767971E-5","3","4057.2129596559","384.00130187947","393.51238862328","248.36465126906","233.00214558053","4045.7150171509","4039.0773698953","4046.2433194261","89.56003573023","256.82678987987","0","33"
"org.apache.tools.ant.taskdefs.BZip2","1","0","0","0","0","0","0","0","2","5","15","0","5","67","0.99081430914202","0","4188.9151340174","387.00000010901","399.21548066176","257.3868683519","238.00000017726","4177.7847000534","4171.1078864014","4178.0144805876","102.48902380255","261.09002278908","0","26"
"org.apache.tools.ant.taskdefs.BUnzip2","1","0","0","0","0","0","0","0","3","5","25","0","5","191","0.98034649881831","0","4065.4615974081","387.00000049904","398.9711769038","257.00778198335","238.00000081147","4053.992229889","4047.1111919491","4054.2290265845","101.53324578679","260.71632093139","0","19"
"org.apache.tools.ant.taskdefs.BuildNumber","0","0","0","0","0","0","0","0","6","5","35","0","5","300","0.88671245802385","3","3956.6778994505","384.00001671102","395.33783021613","255.89060162499","238.00002696232","3945.1854202306","3938.1142695458","3945.4287472973","98.671171068352","259.61509971494","0",""
"org.apache.tools.ant.taskdefs.Basename","1","0","0","0","0","0","0","0","5","5","15","0","5","90","0.90752787768771","2","4165.8287290766","385.00001110532","396.54760117797","256.25963396524","238.00001796448","4154.8222585328","4148.1084845987","4155.053308924","99.624294225856","259.97884529323","0","47"
"org.apache.tools.ant.taskdefs.Available","1","0","0","0","0","0","0","0","20","14","69","1","13","819","0.0031541948316834","3","3440.496621129","384.00129388006","392.2448215082","242.57163890282","229.00216964378","3426.6604734056","3419.0707801974","3427.4833332928","82.969874050766","253.93109301541","0","112"
"org.apache.tools.ant.taskdefs.AntStructure","1","0","0","0","0","0","0","0","9","7","61","0","7","749","0.93124081425674","3","3510.0679480603","384.00000615602","394.63527465243","252.93675098728","236.00001001658","3496.9725477904","3489.1123513008","3497.3825927399","95.210293561148","258.54400012377","0","11"
"org.apache.tools.ant.taskdefs.AntlibDefinition","0","0","0","0","0","0","0","0","5","8","12","6","2","49","0.9822596641481","6","4206.2907650328","381.00000041302","392.66525183673","253.47583711273","235.00000066962","4195.5864905875","4189.129981273","4195.6426206244","100.5683846942","254.40322325002","0",""
"org.apache.tools.ant.taskdefs.Antlib","1","0","0","0","0","0","0","0","8","11","45","1","10","216","0.92174419647373","1","4040.4801694848","386.0000079326","396.81229819652","249.5756398369","232.00001319821","4028.6856417447","4022.0776969124","4029.2139431904","95.336247041721","257.96317566661","0","27"
"org.apache.tools.ant.taskdefs.Ant","1","1","0","0","0","1","0","0","24","17","118","2","15","1066","0.28868368346313","6","3194.7996807312","381.00066400323","388.50611320802","238.43657437566","226.00111940188","3180.0408802404","3172.0630510758","3181.0664878308","78.587530817554","251.74590364095","3","410"
"org.apache.tools.ant.taskdefs.AbstractCvsTask","1","0","0","0","0","0","0","0","41","17","105","2","15","988","0.51840292185342","6","3272.2562552465","381.0003043775","385.54117808608","233.57439928211","226.0005131316","3257.8483697066","3250.0615378789","3258.8494902342","62.29767250869","247.14570601166","0","29"
"org.apache.tools.ant.TaskContainer","1","0","0","0","0","0","0","0","1","13","1","12","1","1","1","1","4254.5463918025","386","398.49341274355","250.40167731068","230","4243.2380324464","4237.1364150804","4243.2380324464","104.67568963231","250.40167731068","0","34"
"org.apache.tools.ant.TaskAdapter","0","1","0","0","0","0","1","0","7","6","26","2","5","237","0.86914188463121","5","4019.1945710553","382.00002241341","393.15772916223","254.59379411133","237.00003612626","4008.0132235311","4001.1124703012","4008.1917369308","97.718984849414","257.38881094562","2",""
"org.apache.tools.ant.Task","0","0","0","0","0","0","0","0","30","138","52","135","7","318","0.3237380389744","260","3922.0567308493","127.00180049999","145.01379244748","126.19429464124","105.00217774046","3921.4059978533","3920.0999987245","3921.4600597227","75.392307299883","127.86320815622","0",""
"org.apache.tools.ant.Target","0","0","0","0","0","0","0","0","23","32","57","28","6","441","0.55434467251775","24","3814.3122577996","363.00027356556","371.07681145553","224.61077445216","211.00047063614","3802.8581356659","3797.1107437103","3803.0257690423","82.280009722897","227.43130831088","0",""
"org.apache.tools.ant.RuntimeConfigurable","0","2","0","0","0","1","1","0","21","19","66","12","8","502","0.43791033480274","9","3755.0739007375","378.00041791616","386.16706229299","237.52263050076","224.0007052328","3742.7091791909","3736.0975629659","3743.073069017","83.486525858967","243.18922673507","5",""
"org.apache.tools.ant.PropertyHelper","0","1","0","0","0","1","0","0","20","3","50","2","2","721","0.66499175039607","3","3537.9012139968","384.00014613347","392.2448215082","252.98221281347","240.00023381348","3525.1792862208","3517.1548160409","3525.1792862208","86.53900854528","252.98221281347","3",""
"org.apache.tools.ant.ProjectHelper","0","1","0","0","1","0","0","0","18","23","68","16","9","413","0.37691006626438","18","3842.7576035967","369.00052607153","378.00132274901","234.78500803927","220.00088236429","3831.3215735566","3825.0883649924","3831.6707843968","86.023252670426","240.41630560343","4",""
