"Class Name","HastTest","#Bugs","#Blocker","#Critical","#Major","#Normal","#Minor","#Trivial","WMC","CBO","RFC","Ca","Ce","LOC","Qi","FANIN","d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)","Risk1","TLOC"
"org.apache.tools.ant.taskdefs.DefBase","0","0","0","0","0","0","0","0","12","11","27","2","9","90","0.0480082083985037","14","4164.73685","373.00121","383.24013","248.129","232.00195","4154.48288","4148.08148","4154.9373","91.76056","255.62472","0",""
"org.apache.tools.ant.taskdefs.DefaultExcludes","1","0","0","0","0","0","0","0","6","3","18","0","3","128","0.952652429122781","2","4127.99285","385","396.30922","257.75182","240","4117.00134","4110.12457","4117.11841","99.29752999999999","259.6151","0","74"
"org.apache.tools.ant.taskdefs.CVSPass","1","0","0","0","0","0","0","0","6","3","30","0","3","1270","0.912501640331414","1","2992.99516","386.00001","397.28076","257.75182","240.00002","2977.68769","2968.1725","2977.84956","99.29752999999999","259.6151","0","75"
"org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler","0","0","0","0","0","0","0","0","3","5","12","1","4","40","0.963812250810714","4","4215.43509","383","395.09239","257.00778","238","4204.74113","4198.11446","4204.91201","101.8332","259.78838","0",""
"org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream","0","0","0","0","0","0","0","0","2","4","4","1","3","16","0.9814878902313799","2","4239.51754","385","397.27698","258.31183","239","4228.75927","4222.12127","4228.87278","103.09219","260.16341","0",""
"org.apache.tools.ant.taskdefs.cvslib.RCSFile","0","0","0","0","0","0","0","0","5","2","7","2","0","39","0.964776990445165","2","4216.6131","385","396.5476","259.04826","241","4205.91037","4199.14587","4205.85318","101.24228","258.11819","0",""
"org.apache.tools.ant.taskdefs.cvslib.CvsUser","0","0","0","0","0","0","0","0","6","2","11","1","1","56","0.974755155312523","0","4199.86821","387","398.25243","258.6832","241","4188.93841","4182.13821","4188.93841","99.95999","258.6832","0",""
"org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry","0","0","0","0","0","0","0","0","7","1","11","1","0","105","0.9351407295127629","2","4150.89316","385.00001","396.07323","259.2547","242.00001","4140.07886","4133.14819","4140.02053","99.36799999999999","258.32151","0",""
"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff","0","1","0","0","0","1","0","0","12","5","60","0","5","720","0.866441237110525","5","3538.67885","382.00002","392.0051","253.74791","238.00004","3526.04141","3518.12791","3526.31366","92.97311000000001","257.5034","3",""
"org.apache.tools.ant.taskdefs.cvslib.CVSEntry","0","0","0","0","0","0","0","0","9","4","18","3","1","88","0.930843600206846","3","4167.72792","384.00001","394.63527","255.73815","239.00001","4156.87635","4150.13927","4156.87635","97.14422","255.73815","0",""
"org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter","0","0","0","0","0","0","0","0","4","3","25","1","2","183","0.995395408163265","1","4073.33046","386","397.75872","258.48791","240","4062.09613","4055.13428","4062.15534","101.51355","259.41665","0",""
"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask","0","0","0","0","0","0","0","0","15","16","78","0","16","502","0.91582786917876","5","3755.47866","382.00001","391.34256","242.39224","227.00002","3742.88993","3736.04831","3743.82959","87.09765","256.49366","0",""
"org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser","0","0","0","0","0","0","0","0","12","4","37","3","1","340","0.976454618999424","3","3916.86865","384","393.95431","254.68608","239","3905.32009","3898.14828","3905.32009","94.33981","254.68608","0",""
"org.apache.tools.ant.taskdefs.Cvs","0","0","0","0","0","0","0","0","1","1","2","0","1","4","0.994897959183673","0","4251.64968","387","399.46214","261.46702","242","4240.91028","4234.13651","4240.91028","104.67569","261.46702","0",""
"org.apache.tools.ant.taskdefs.Copyfile","1","0","0","0","0","0","0","0","6","5","24","0","5","137","0.933597678021434","2","4119.03217","385.00001","396.30922","255.8906","238.00001","4107.90032","4101.10973","4108.134","98.67117","259.6151","0","35"
"org.apache.tools.ant.taskdefs.Copydir","1","0","0","0","0","0","0","0","8","7","39","0","7","277","0.154168038581061","3","3979.56995","384.00093","394.86707","253.29824","236.00152","3968.02432","3961.09896","3968.38569","96.16652000000001","258.89766","0","33"
"org.apache.tools.ant.taskdefs.Copy","1","0","0","0","0","0","0","0","31","20","97","3","17","1137","0.1132149785714","7","3124.19606","380.00103","386.21367","233.43093","223.00176","3109.00788","3101.05224","3110.19646","71.30919","248.76093","0","102"
"org.apache.tools.ant.taskdefs.ConditionTask","0","0","0","0","0","0","0","0","4","5","16","0","5","95","0.901016504665382","0","4161.03569","387.00001","398.72923","256.63203","238.00002","4149.83048","4143.10862","4150.06181","100.57833","260.34592","0",""
"org.apache.tools.ant.taskdefs.condition.Socket","0","0","0","0","0","0","0","0","4","4","13","1","3","89","0.972300382402188","0","4167.00972","387","398.72923","257.5597","239","4155.87801","4149.1234","4155.9935","101.19289","259.41665","0",""
"org.apache.tools.ant.taskdefs.condition.Os","0","0","0","0","0","0","0","0","13","14","23","12","2","357","0.969771871575874","13","3898.97897","374","383.98568","244.96939","229","3887.75025","3881.1403","3887.80928","93.04837000000001","245.90445","0",""
"org.apache.tools.ant.taskdefs.condition.Or","0","0","0","0","0","0","0","0","2","3","7","1","3","23","0.994897959183673","0","4232.72891","387","399.21548","259.23734","240","4221.82721","4215.12147","4221.88418","103.09219","260.16341","0",""
"org.apache.tools.ant.taskdefs.condition.Not","0","0","0","0","0","0","0","0","2","3","8","1","3","33","0.979753899698741","0","4222.77089","387","399.21548","259.23734","240","4211.84342","4205.12176","4211.90052","103.09219","260.16341","0",""
"org.apache.tools.ant.taskdefs.condition.IsTrue","0","0","0","0","0","0","0","0","3","4","6","1","3","30","0.992359954185756","0","4225.75828","387","398.97118","257.9341","239","4214.78173","4208.12167","4214.89561","102.14206","259.78838","0",""
"org.apache.tools.ant.taskdefs.condition.IsSet","0","0","0","0","0","0","0","0","3","5","7","1","4","29","0.933448401716067","0","4226.75407","387.00001","398.97118","257.00778","238.00001","4215.72354","4209.11416","4215.89397","101.8332","259.78838","0",""
"org.apache.tools.ant.taskdefs.condition.IsReference","1","0","0","0","0","0","0","0","4","6","14","1","5","68","0.949226769461085","0","4187.91941","387","398.72923","255.70491","237.00001","4176.72946","4170.10791","4176.95834","100.57833","259.41665","0","24"
"org.apache.tools.ant.taskdefs.condition.IsFalse","0","0","0","0","0","0","0","0","3","4","6","1","3","34","0.992359954185756","0","4221.7751","387","398.97118","257.9341","239","4210.78817","4204.12179","4210.90216","102.14206","259.78838","0",""
"org.apache.tools.ant.taskdefs.condition.Http","0","0","0","0","0","0","0","0","4","4","15","1","3","109","0.970298587497242","0","4147.09657","387","398.72923","257.5597","239","4135.91127","4129.124","4136.02732","101.19289","259.41665","0",""
"org.apache.tools.ant.taskdefs.condition.FilesMatch","0","0","0","0","0","0","0","0","4","4","13","1","3","60","0.982750793980173","0","4195.88525","387","398.72923","257.5597","239","4184.83034","4178.12254","4184.94504","101.19289","259.41665","0",""
"org.apache.tools.ant.taskdefs.condition.Equals","1","0","0","0","0","0","0","0","6","3","11","1","2","74","0.977248135249384","0","4181.94512","387","398.25243","257.75182","240","4170.91069","4164.13076","4170.96835","99.62429","258.6832","0","23"
"org.apache.tools.ant.taskdefs.condition.Contains","1","0","0","0","0","0","0","0","5","3","9","1","2","64","0.982259664148099","0","4191.90231","387","398.48965","258.11819","240","4180.89416","4174.13045","4180.95169","100.56838","259.04826","0","13"
"org.apache.tools.ant.taskdefs.condition.ConditionBase","0","0","0","0","0","0","0","0","20","20","25","5","18","122","0.907386388270586","6","4133.59613","381.00001","389.30836","236.9156","223.00002","4122.03651","4116.03511","4122.8176","81.78631","250.13796","0",""
"org.apache.tools.ant.taskdefs.condition.Condition","0","0","0","0","0","0","0","0","1","20","1","19","1","1","1","3","4254.36541","384","396.55643","243.9877","223","4242.86436","4237.13642","4242.86436","104.67569","243.9877","0",""
"org.apache.tools.ant.taskdefs.condition.And","0","0","0","0","0","0","0","0","2","3","7","1","3","23","0.994897959183673","0","4232.72891","387","399.21548","259.23734","240","4221.82721","4215.12147","4221.88418","103.09219","260.16341","0",""
"org.apache.tools.ant.taskdefs.Concat","1","2","0","0","1","1","0","0","28","18","94","2","18","769","0.444490806605455","1","3490.40929","386.0004","392.65761","236.23929","225.00069","3476.28911","3469.04165","3477.29219","73.97973","250.56736","7","149"
"org.apache.tools.ant.taskdefs.compilers.Sj","0","0","0","0","0","0","0","0","2","6","11","1","5","41","0.0174225675705854","1","4214.71292","386.00125","398.24616","256.46247","237.00204","4203.68624","4197.10722","4203.91365","102.48902","260.16341","0",""
"org.apache.tools.ant.taskdefs.compilers.Kjc","0","0","0","0","0","0","0","0","4","10","26","1","9","195","0.000421763793057413","1","4061.38462","386.00129","397.75872","252.00198","233.00214","4049.70838","4043.0836","4050.17654","99.45853","259.41665","0",""
"org.apache.tools.ant.taskdefs.compilers.Jvc","0","0","0","0","0","0","0","0","2","9","24","1","8","147","0.0354227680923169","0","4109.26392","387.0012","399.21548","253.69273","234.00199","4097.68679","4091.0891","4098.09248","101.65136","260.16341","0",""
"org.apache.tools.ant.taskdefs.compilers.Jikes","0","1","0","0","0","0","1","0","2","9","28","1","8","268","0.0194377907667852","0","3988.818","387.00124","399.21548","253.69273","234.00205","3976.89024","3970.09181","3977.30826","101.65136","260.16341","2",""
"org.apache.tools.ant.taskdefs.compilers.JavacExternal","0","0","0","0","0","0","0","0","2","6","14","1","5","45","0.00443995919020143","0","4210.82154","387.00128","399.21548","256.46247","237.00209","4199.69261","4193.10732","4199.92024","102.48902","260.16341","0",""
"org.apache.tools.ant.taskdefs.compilers.Javac13","0","0","0","0","0","0","0","0","2","7","13","1","6","66","0.008153380321208509","0","4189.91086","387.00127","399.21548","255.53865","236.00208","4178.66964","4172.10079","4178.95501","102.20078","260.16341","0",""
"org.apache.tools.ant.taskdefs.compilers.Javac12","0","0","0","0","0","0","0","0","3","8","20","1","7","151","0.0195994407173464","0","4105.28172","387.00124","398.97118","254.23218","235.00205","4093.7506","4087.09591","4094.09941","100.96039","259.78838","0",""
"org.apache.tools.ant.taskdefs.compilers.Gcj","0","1","0","0","0","1","0","0","3","9","28","1","8","155","0.00114073974860241","1","4101.20531","386.00129","398.00126","253.30811","234.00213","4089.69987","4083.08927","4090.10636","100.68764","259.78838","3",""
"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter","0","0","0","0","0","0","0","0","21","23","98","8","15","951","1.70676909327094E-13","10","3308.54923","377.00133","385.18827","233.75414","220.00227","3294.35411","3287.06085","3295.31865","81.49233","246.97571","0",""
"org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory","0","0","0","0","0","0","0","0","5","13","28","1","12","225","0.952988885974183","2","4031.4258","385","396.5476","248.84734","230","4019.58568","4013.06591","4020.23009","97.74457","259.04826","0",""
"org.apache.tools.ant.taskdefs.compilers.CompilerAdapter","0","0","0","0","0","0","0","0","2","4","2","3","2","2","1","1","4253.55052","386","398.24616","258.31183","239","4242.73697","4236.12854","4242.73697","103.40696","258.31183","0",""
"org.apache.tools.ant.taskdefs.Chmod","0","0","0","0","0","0","0","0","18","15","58","0","15","316","0.0993810761300942","41","3937.23253","346.00117","355.58403","242.29734","228.00178","3928.62164","3922.05099","3929.459","84.40379","255.51517","0",""
"org.apache.tools.ant.taskdefs.Checksum","1","1","0","0","0","1","0","0","20","11","91","1","10","962","0.843174282189465","3","3298.42872","384.00003","392.24482","245.40579","232.00005","3284.20462","3276.09539","3284.85266","83.81527","253.93109","3","60"
"org.apache.tools.ant.taskdefs.CallTarget","1","0","0","0","0","0","0","0","14","10","44","0","10","199","7.74378047679713E-5","3","4057.21296","384.0013","393.51239","248.36465","233.00215","4045.71502","4039.07737","4046.24332","89.56004","256.82679","0","33"
"org.apache.tools.ant.taskdefs.BZip2","1","0","0","0","0","0","0","0","2","5","15","0","5","67","0.990814309142024","0","4188.91513","387","399.21548","257.38687","238","4177.7847","4171.10789","4178.01448","102.48902","261.09002","0","26"
"org.apache.tools.ant.taskdefs.BUnzip2","1","0","0","0","0","0","0","0","3","5","25","0","5","191","0.980346498818314","0","4065.4616","387","398.97118","257.00778","238","4053.99223","4047.11119","4054.22903","101.53325","260.71632","0","19"
"org.apache.tools.ant.taskdefs.BuildNumber","0","0","0","0","0","0","0","0","6","5","35","0","5","300","0.886712458023846","3","3956.6779","384.00002","395.33783","255.8906","238.00003","3945.18542","3938.11427","3945.42875","98.67117","259.6151","0",""
"org.apache.tools.ant.taskdefs.Basename","1","0","0","0","0","0","0","0","5","5","15","0","5","90","0.907527877687705","2","4165.82873","385.00001","396.5476","256.25963","238.00002","4154.82226","4148.10848","4155.05331","99.62429","259.97885","0","47"
"org.apache.tools.ant.taskdefs.Available","1","0","0","0","0","0","0","0","20","14","69","1","13","819","0.00315419483168336","3","3440.49662","384.00129","392.24482","242.57164","229.00217","3426.66047","3419.07078","3427.48333","82.96987","253.93109","0","112"
"org.apache.tools.ant.taskdefs.AntStructure","1","0","0","0","0","0","0","0","9","7","61","0","7","749","0.931240814256742","3","3510.06795","384.00001","394.63527","252.93675","236.00001","3496.97255","3489.11235","3497.38259","95.21029","258.544","0","11"
"org.apache.tools.ant.taskdefs.AntlibDefinition","0","0","0","0","0","0","0","0","5","8","12","6","2","49","0.982259664148099","6","4206.29077","381","392.66525","253.47584","235","4195.58649","4189.12998","4195.64262","100.56838","254.40322","0",""
"org.apache.tools.ant.taskdefs.Antlib","1","0","0","0","0","0","0","0","8","11","45","1","10","216","0.921744196473727","1","4040.48017","386.00001","396.8123","249.57564","232.00001","4028.68564","4022.0777","4029.21394","95.33625000000001","257.96318","0","27"
"org.apache.tools.ant.taskdefs.Ant","1","1","0","0","0","1","0","0","24","17","118","2","15","1066","0.28868368346313","6","3194.79968","381.00066","388.50611","238.43657","226.00112","3180.04088","3172.06305","3181.06649","78.58753","251.7459","3","410"
"org.apache.tools.ant.taskdefs.AbstractCvsTask","1","0","0","0","0","0","0","0","41","17","105","2","15","988","0.518402921853422","6","3272.25626","381.0003","385.54118","233.5744","226.00051","3257.84837","3250.06154","3258.84949","62.29767","247.14571","0","29"
"org.apache.tools.ant.TaskContainer","1","0","0","0","0","0","0","0","1","13","1","12","1","1","1","1","4254.54639","386","398.49341","250.40168","230","4243.23803","4237.13642","4243.23803","104.67569","250.40168","0","34"
"org.apache.tools.ant.TaskAdapter","0","1","0","0","0","0","1","0","7","6","26","2","5","237","0.869141884631208","5","4019.19457","382.00002","393.15773","254.59379","237.00004","4008.01322","4001.11247","4008.19174","97.71898","257.38881","2",""
"org.apache.tools.ant.Task","0","0","0","0","0","0","0","0","30","138","52","135","7","318","0.323738038974395","260","3922.05673","127.0018","145.01379","126.19429","105.00218","3921.406","3920.1","3921.46006","75.39230999999999","127.86321","0",""
"org.apache.tools.ant.Target","0","0","0","0","0","0","0","0","23","32","57","28","6","441","0.554344672517749","24","3814.31226","363.00027","371.07681","224.61077","211.00047","3802.85814","3797.11074","3803.02577","82.28001","227.43131","0",""
"org.apache.tools.ant.RuntimeConfigurable","0","2","0","0","0","1","1","0","21","19","66","12","8","502","0.437910334802736","9","3755.0739","378.00042","386.16706","237.52263","224.00071","3742.70918","3736.09756","3743.07307","83.48653","243.18923","5",""
"org.apache.tools.ant.PropertyHelper","0","1","0","0","0","1","0","0","20","3","50","2","2","721","0.6649917503960729","3","3537.90121","384.00015","392.24482","252.98221","240.00023","3525.17929","3517.15482","3525.17929","86.53901","252.98221","3",""
"org.apache.tools.ant.ProjectHelper","0","1","0","0","1","0","0","0","18","23","68","16","9","413","0.376910066264379","18","3842.7576","369.00053","378.00132","234.78501","220.00088","3831.32157","3825.08836","3831.67078","86.02325","240.41631","4",""
"org.apache.tools.ant.ProjectComponent","0","0","0","0","0","0","0","0","5","128","8","128","1","37","0.967345993568233","217","4204.43825","170","194.74342","149.16434","115","4202.57374","4201.13758","4202.54649","100.90094","148.39474","0",""
"org.apache.tools.ant.Project","1","1","0","0","0","0","1","0","100","202","247","193","23","2015","3.9057971261173E-5","202","2230.68465","185.0027","185","41","41.01219","2223.37806","2223.03239","2223.53997","12","49","2","130"
"org.apache.tools.ant.PathTokenizer","0","0","0","0","0","0","0","0","3","3","17","2","1","204","0.88472543328035","2","4052.33032","385.00002","397.03148","258.86097","240.00003","4041.13301","4034.14328","4041.13301","102.78619","258.86097","0",""
"org.apache.tools.ant.NoBannerLogger","0","0","0","0","0","0","0","0","4","4","16","0","4","59","0.934081902739788","1","4196.78889","386.00001","397.75872","257.5597","239.00001","4185.82871","4179.11498","4186.00108","100.88112","260.34592","0",""
"org.apache.tools.ant.Main","0","0","0","0","0","0","0","0","23","14","113","1","14","1964","0.8246861798453951","2","2306.36099","385.00004","392.6245","241.59884","229.00007","2285.50148","2274.09696","2286.73501","79.81228","253.00198","0",""
"org.apache.tools.ant.MagicNames","0","0","0","0","0","0","0","0","1","0","2","0","0","6","1","0","4249.65799","387","399.46214","262.39284","243","4238.97075","4232.14473","4238.91354","105.00476","261.46702","0",""
"org.apache.tools.ant.Location","0","0","0","0","0","0","0","0","8","80","19","79","1","99","0.895546975717369","13","4155.86297","374.00001","385.14932","187.17104","163.00003","4142.20835","4139.13964","4142.20835","98.08159999999999","187.17104","0",""
"org.apache.tools.ant.loader.AntClassLoader2","0","0","0","0","0","0","0","0","7","5","53","0","5","404","0.804140789932822","3","3853.18206","384.00005","395.10125","255.52495","238.00008","3841.37996","3834.11737","3841.62986","97.71898","259.2547","0",""
"org.apache.tools.ant.listener.MailLogger","0","0","0","0","0","0","0","0","7","10","69","0","10","453","0.881051364894163","2","3804.53019","385.00002","396.07323","250.87447","233.00003","3792.16482","3785.08256","3792.72844","96.30161","259.2547","0",""
"org.apache.tools.ant.listener.AnsiColorLogger","0","0","0","0","0","0","0","0","3","1","18","0","1","258","0.985969387755102","1","3998.67428","386","398.00126","260.71632","242","3987.3505","3980.14522","3987.3505","102.78619","260.71632","0",""
"org.apache.tools.ant.IntrospectionHelper","1","4","0","0","1","2","1","0","33","29","100","19","25","1585","0.133377429592345","7","2680.0763","380.00099","385.86137","224.24317","214.00175","2661.61699","2653.01885","2662.35572","67.74216","232.84759","12","536"
"org.apache.tools.ant.input.PropertyFileInputHandler","0","0","0","0","0","0","0","0","3","3","19","0","3","104","0.9663368811030461","1","4151.9817","386","398.00126","258.86097","240","4140.96076","4134.12385","4141.07715","102.14206","260.71632","0",""
"org.apache.tools.ant.input.MultipleChoiceInputRequest","0","0","0","0","0","0","0","0","3","3","8","2","1","32","0.979721725216534","3","4223.49287","384","396.06186","258.86097","240","4212.8418","4206.13742","4212.8418","102.78619","258.86097","0",""
"org.apache.tools.ant.input.InputRequest","0","0","0","0","0","0","0","0","5","5","7","5","0","32","0.969750067715501","4","4223.40206","383","394.60613","256.25963","238","4212.72833","4206.14562","4212.67195","101.24228","255.33116","0",""
"org.apache.tools.ant.input.InputHandler","0","0","0","0","0","0","0","0","1","8","1","6","2","1","1","1","4254.54639","386","398.49341","255.00196","235","4243.51199","4237.12851","4243.56749","104.35516","255.92382","0",""
"org.apache.tools.ant.input.DefaultInputHandler","0","1","0","0","0","0","1","0","4","7","22","2","5","121","0.974755155312523","3","4134.86941","384","395.81814","254.77834","236","4123.7586","4117.1093","4123.98945","100.57833","258.48791","2",""
"org.apache.tools.ant.helper.ProjectHelperImpl","0","0","0","0","0","0","0","0","14","18","63","9","13","322","0.949962522046474","6","3934.49069","381","390.58546","240.87549","225.00001","3922.45854","3916.0618","3922.92557","88.76936000000001","248.36465","0",""
"org.apache.tools.ant.helper.ProjectHelper2","0","0","0","0","0","0","0","0","9","17","73","7","16","432","0.625781963167609","4","3825.22222","383.00018","393.66229","243.63292","226.00031","3812.70403","3806.04742","3813.24809","92.96236","252.00397","0",""
"org.apache.tools.ant.helper.AntXMLContext","0","0","0","0","0","0","0","0","26","10","47","7","3","279","0.808546124658408","7","3977.19512","380.00005","387.13822","244.46881","233.00008","3965.85048","3959.12932","3965.96848","80.62258","246.37573","0",""
"org.apache.tools.ant.filters.util.JavaClassHelper","0","0","0","0","0","0","0","0","3","5","19","0","5","89","0.96938775510204","0","4167.00972","387","398.97118","257.00778","238","4155.82062","4149.10846","4156.05161","101.53325","260.71632","0",""
"org.apache.tools.ant.filters.util.ChainReaderHelper","0","0","0","0","0","0","0","0","10","15","39","4","12","344","0.947459568860977","6","3912.59466","381","391.48563","245.12038","228.00001","3900.66917","3894.06792","3901.26646","92.89241","254.44842","0",""
"org.apache.tools.ant.filters.TokenFilter","1","0","0","0","0","0","0","0","19","18","40","6","16","386","0.759237818243226","6","3870.79643","381.00008","389.51508","239.13594","225.00013","3858.56567","3852.04686","3859.22272","83.19856","249.51353","0","221"
"org.apache.tools.ant.filters.TailFilter","0","0","0","0","0","0","0","0","10","6","30","1","5","328","0.926130869317708","1","3929.007","386.00001","396.35338","253.51331","237.00001","3917.17615","3910.11509","3917.4202","94.86833","257.25668","0",""
"org.apache.tools.ant.filters.TabsToSpaces","0","0","0","0","0","0","0","0","7","5","18","1","4","126","0.950122625322252","1","4130.07748","386","397.04534","255.52495","238.00001","4118.88189","4112.11685","4119.05632","98.03061","258.32151","0",""
"org.apache.tools.ant.filters.StripLineComments","0","0","0","0","0","0","0","0","8","6","26","1","5","172","0.934203258634379","1","4084.28109","386.00001","396.8123","254.23021","237.00001","4072.9013","4066.11067","4073.13602","96.76776","257.96318","0",""
"org.apache.tools.ant.filters.StripLineBreaks","0","0","0","0","0","0","0","0","7","5","17","1","4","107","0.950122625322252","1","4148.9947","386","397.04534","255.52495","238.00001","4137.85029","4131.11631","4138.02392","98.03061","258.32151","0",""
"org.apache.tools.ant.filters.StripJavaComments","1","0","0","0","0","0","0","0","4","3","7","1","2","161","0.894745861294691","1","4095.23198","386.00001","397.75872","258.48791","240.00002","4084.05791","4077.13355","4084.1168","101.51355","259.41665","0","18"
"org.apache.tools.ant.filters.StringInputStream","0","0","0","0","0","0","0","0","9","0","23","0","0","250","0.9898219491878379","0","4006.73346","387","397.55503","259.48025","243","3995.39648","3988.15358","3995.33578","97.49872000000001","258.544","0",""
"org.apache.tools.ant.filters.ReplaceTokens","1","0","0","0","0","0","0","0","13","7","39","1","6","424","0.891627287222686","1","3833.48301","386.00002","395.68295","251.52535","236.00002","3821.29455","3814.11025","3821.6066","91.70605","256.22256","0","18"
"org.apache.tools.ant.filters.PrefixLines","0","0","0","0","0","0","0","0","7","5","22","1","4","150","0.934203258634379","1","4106.18314","386.00001","397.04534","255.52495","238.00001","4094.92222","4088.11754","4095.09768","98.03061","258.32151","0",""
"org.apache.tools.ant.filters.LineContainsRegExp","0","0","0","0","0","0","0","0","8","9","29","1","8","187","0.934203258634379","1","4069.34847","386.00001","396.8123","251.43588","234.00001","4057.7527","4051.08998","4058.16239","95.88012999999999","257.96318","0",""
"org.apache.tools.ant.filters.LineContains","1","0","0","0","0","0","0","0","8","6","26","1","5","173","0.934203258634379","1","4083.28556","386.00001","396.8123","254.23021","237.00001","4071.90299","4065.1107","4072.13777","96.76776","257.96318","0","18"
"org.apache.tools.ant.filters.HeadFilter","0","0","0","0","0","0","0","0","10","6","25","1","5","251","0.926130869317708","1","4005.64165","386.00001","396.35338","253.51331","237.00001","3994.03781","3987.11287","3994.27716","94.86833","257.25668","0",""
"org.apache.tools.ant.filters.ExpandProperties","0","0","0","0","0","0","0","0","4","4","13","1","3","87","0.929662695578328","1","4168.90837","386.00001","397.75872","257.5597","239.00001","4157.8747","4151.12334","4157.99014","101.19289","259.41665","0",""
"org.apache.tools.ant.filters.EscapeUnicode","1","0","0","0","0","0","0","0","5","4","19","1","3","107","0.9648149849833479","1","4148.9947","386","397.51855","257.18865","239","4137.90793","4131.12394","4138.02392","100.2447","259.04826","0","18"
"org.apache.tools.ant.filters.ConcatFilter","1","1","0","0","1","0","0","0","9","5","28","0","5","217","0.928641037662071","1","4039.48474","386.00001","396.58164","254.80385","238.00001","4028.03736","4021.11191","4028.27569","95.81753","258.544","4","88"
"org.apache.tools.ant.filters.ClassConstants","0","1","0","0","1","0","0","0","5","3","20","1","2","168","0.967225274639792","1","4088.2632","386","397.51855","258.11819","240","4077.07003","4070.13378","4077.12901","100.56838","259.04826","4",""
"org.apache.tools.ant.filters.ChainableReader","0","0","0","0","0","0","0","0","1","19","1","19","0","1","1","0","4254.63723","387","399.46214","244.90202","224","4242.91704","4237.14456","4242.86436","105.00476","243.9877","0",""
"org.apache.tools.ant.filters.BaseParamFilterReader","0","0","0","0","0","0","0","0","4","14","7","11","3","22","0.974723144985837","11","4232.7334","376","388.06185","248.30828","229","4222.2147","4216.12144","4222.32365","101.19289","250.15395","0",""
"org.apache.tools.ant.filters.BaseFilterReader","0","0","0","0","0","0","0","0","10","20","21","18","2","151","0.883794158094557","17","4103.71405","370.00002","380.78866","240.47661","223.00003","4093.07928","4087.13323","4093.13388","95.85927","241.40423","0",""
"org.apache.tools.ant.FileScanner","0","0","0","0","0","0","0","0","14","4","14","4","0","14","1","1","4241.60017","386","395.46428","254.00197","239","4230.75608","4224.145","4230.69971","92.84934","253.06126","0",""
"org.apache.tools.ant.ExitException","0","0","0","0","0","0","0","0","3","2","8","2","0","28","0.984771837202186","3","4227.47632","384","396.06186","259.78838","241","4216.89234","4210.14548","4216.83531","103.12129","258.86097","0",""
"org.apache.tools.ant.DynamicConfigurator","0","0","0","0","0","0","0","0","2","4","2","3","1","2","1","0","4253.64138","387","399.21548","258.31183","239","4242.73697","4236.13645","4242.73697","103.73042","258.31183","0",""
"org.apache.tools.ant.DirectoryScanner","1","0","0","0","0","0","0","0","53","37","119","28","9","1739","0.186810977454204","31","2524.22998","356.00093","359.08913","211.29363","206.00161","2507.47622","2499.13525","2508.14613","53.7122","219.10043","0","338"
"org.apache.tools.ant.Diagnostics","0","1","0","0","0","1","0","0","17","4","58","1","4","630","0.684906204317223","2","3628.48302","385.00013","393.84515","253.00198","239.00021","3615.90722","3608.13317","3616.03996","88.60023","254.89213","3",""
"org.apache.tools.ant.DemuxOutputStream","0","0","0","0","0","0","0","0","10","4","30","1","3","252","0.7814063674816319","2","4004.55004","385.00006","395.37956","255.38402","239.0001","3993.15877","3986.12845","3993.27898","95.51963000000001","257.25668","0",""
"org.apache.tools.ant.DemuxInputStream","0","0","0","0","0","0","0","0","3","2","5","1","1","34","0.933727612342549","1","4221.68355","386.00001","398.00126","259.78838","241.00001","4210.90216","4204.13749","4210.90216","102.78619","259.78838","0",""
"org.apache.tools.ant.DefaultLogger","0","0","0","0","0","0","0","0","16","13","39","6","7","341","0.8839752661100591","6","3915.58042","381.00002","390.14997","244.85914","230.00003","3903.78137","3897.10059","3904.13947","88.54376999999999","250.50349","0",""
"org.apache.tools.ant.ComponentHelper","0","0","0","0","0","0","0","0","34","21","132","8","16","1255","7.33112725814802E-7","10","3006.72879","377.00133","382.73359","231.60311","222.00225","2991.2494","2983.06051","2992.16393","68.68042","243.1296","0",""
"org.apache.tools.ant.BuildLogger","0","0","0","0","0","0","0","0","4","5","4","4","1","4","1","1","4251.55877","386","397.75872","256.63203","238","4240.68391","4234.13651","4240.68391","101.84302","256.63203","0",""
"org.apache.tools.ant.BuildListener","0","0","0","0","0","0","0","0","7","9","7","8","1","7","1","1","4248.57117","386","397.04534","251.80349","234","4237.46587","4231.13661","4237.46587","99.0202","251.80349","0",""
"org.apache.tools.ant.BuildException","0","0","0","0","0","0","0","0","15","243","27","242","1","157","0.90261418305115","387","4081","0.09739","85","85","0.09739","4081","4081.14163","4081","91.5478","85","0",""
