@relation 'Ant17ALLModels-weka.filters.unsupervised.attribute.Remove-R1-2,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,1'

@attribute #BugsBinary numeric
@attribute #Blocker numeric
@attribute #Critical numeric
@attribute #Major numeric
@attribute #Normal numeric
@attribute #Minor numeric
@attribute #Trivial numeric
@attribute WMC numeric
@attribute CBO numeric
@attribute RFC numeric
@attribute Ca numeric
@attribute Ce numeric
@attribute LOC numeric
@attribute Qi numeric
@attribute FANIN numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute 'd(RFC,d(LOC, Ca))' numeric
@attribute 'd(RFC, Ca)' numeric
@attribute 'd(LOC,d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC, Ca)' numeric
@attribute 'd(d(LOC,Ce),d(RFC, Ca))' numeric
@attribute 'd(LOC, WMC)' numeric
@attribute 'd(d(LOC,WMC),d(RFC, Ca))' numeric
@attribute 'D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC)' numeric
@attribute #Bugs numeric

@data
0,0,0,0,0,0,0,8,7,25,0,7,133,0.230176,1,4428.537004,426.000696,440.477014,504.58696,492.000602,4435.372363,4408.102086,4436.041929,115.948264,510.439027,294.300424,563.181143,4408.015262,4443.831342,133.537549,4409.422638,133.666904,1190242.007,19430727,0
0,0,0,0,0,0,0,5,9,10,7,2,185,0.974755,4,4376.490032,423.000001,438.353738,503.314017,490.000001,4383.473052,4356.140608,4383.584948,120.208153,504.287616,333.670436,564.238425,4356.012757,4392.391262,185.294422,4357.517757,185.367552,1645955.01,18975014,0
0,0,0,0,0,0,0,8,6,24,1,5,133,0.435201,1,4428.537004,426.000374,440.477014,505.562064,493.000323,4435.483401,4408.116151,4435.929779,116.481758,509.463443,295.244605,562.765493,4408.016376,4443.778685,133.560288,4409.422638,133.703615,1190241.007,19430728,0
0,0,0,0,0,0,0,7,5,27,1,4,115,0.950172,1,4446.453868,426.000003,440.732345,506.759312,494.000002,4453.483131,4426.123021,4453.816902,117.720007,509.684216,284.930587,561.364409,4426.020334,4461.457833,115.791744,4427.442264,115.922016,1031232.006,19589737,0
0,0,0,0,0,0,0,6,4,34,0,4,236,0.93362,1,4326.026005,426.000005,440.989796,507.957675,495.000004,4333.364743,4305.126479,4333.708458,118.680243,510.881591,345.63451,559.034883,4305.028796,4341.145586,236.533085,4306.509143,236.600667,2087690.013,18533279,0
0,0,0,0,0,0,0,6,3,14,2,1,58,0.971717,2,4503.100487,425.000001,440.023863,508.932215,496.000001,4510.355308,4483.144544,4510.355308,119.549153,508.932215,280.022099,566.649804,4483.007374,4518.670269,58.557601,4484.449242,58.701893,523406.0033,20097563,0
0,0,0,0,0,0,0,6,9,33,0,9,205,0.141828,1,4356.876404,426.000864,440.989796,503.086474,490.000751,4363.598973,4336.090405,4364.504554,117.388245,510.881591,326.317174,559.489946,4336.026962,4371.947507,205.613832,4337.498357,205.656159,1819818.011,18801151,0
0,0,0,0,0,0,0,4,1,15,0,1,49,0.959988,3,4511.966312,424.000002,439.581619,511.331595,498.000002,4519.520771,4492.144254,4519.520771,121.457812,511.331595,277.291475,567.919889,4492.00524,4527.758496,49.468717,4493.497524,49.564907,442632.0027,20178337,0
0,0,0,0,0,0,0,7,3,26,1,2,210,0.217744,1,4351.900389,426.000718,440.732345,508.709151,496.000617,4359.309234,4331.14142,4359.423127,118.296238,509.684216,334.958205,561.830045,4331.019363,4367.28909,210.392434,4332.473889,210.510138,1863146.012,18757823,0
0,0,0,0,0,0,0,7,3,26,1,2,218,0.966046,1,4343.938881,426.000001,440.732345,508.709151,496.000001,4351.361281,4323.141682,4351.475382,118.296238,509.684216,339.966839,561.830045,4323.019399,4359.355686,218.377557,4324.476616,218.492817,1932378.012,18688591,0
0,0,0,0,0,0,0,7,6,25,1,5,104,0.392995,1,4457.403392,426.000432,440.732345,505.784539,493.000374,4464.304873,4437.115392,4464.748369,117.443603,509.684216,282.584514,562.297075,4437.017562,4472.487786,104.76592,4438.438689,104.892115,933737.0058,19687232,0
0,0,0,0,0,0,0,7,1,11,1,0,105,0.949984,2,4456.312489,425.000003,439.765847,510.659378,498.000002,4463.866037,4436.154303,4463.754586,118.903322,509.684216,296.007511,568.979789,4436.003793,4472.340998,105.140732,4437.439014,105.306167,942596.0058,19678373,0
0,0,0,0,0,0,0,6,7,29,0,7,195,0.954477,1,4366.828598,426.000002,440.989796,505.034652,492.000002,4373.760396,4346.103542,4374.439393,117.881296,510.881591,323.406697,561.324327,4346.020833,4382.100067,195.495013,4347.494911,195.553902,1732994.011,18887975,0
0,0,0,0,0,0,0,7,2,24,1,1,373,0.974698,1,4189.713594,426.000001,440.732345,509.684216,497.000001,4197.52701,4168.155467,4197.52701,118.595953,509.684216,455.008465,562.765493,4168.017319,4205.820847,373.172896,4169.531508,373.247214,3248481.021,17372488,0
0,0,0,0,0,0,0,4,8,10,6,2,51,0.969699,7,4509.600869,420.000001,435.724684,504.5166,491.000001,4516.766653,4490.136412,4516.875469,121.165177,505.489861,282.68297,565.108839,4490.010417,4525.422411,51.907525,4491.498191,51.994593,460591.003,20160378,0
0,0,0,0,0,0,0,6,1,12,1,0,74,0.949985,2,4487.172161,425.000003,440.023863,510.881591,498.000002,4494.673848,4467.153232,4494.56316,119.854078,509.906854,285.632842,568.493624,4467.004425,4503.029425,74.248321,4468.454431,74.396985,666604.0041,19954365,0
0,0,0,0,0,0,0,6,4,12,4,0,70,0.969776,2,4491.154195,425.000001,440.023863,507.957675,495.000001,4498.31813,4471.153095,4498.208199,119.854078,506.983234,284.715991,565.872777,4471.008874,4506.667616,70.546464,4472.45313,70.695625,630852.0039,19990117,0
0,0,0,0,0,0,0,7,4,23,1,3,150,0.929388,1,4411.616144,426.000006,440.732345,507.734182,495.000005,4418.812736,4391.131631,4419.037225,118.004237,509.684216,304.055396,563.235297,4391.015179,4426.97583,150.446914,4392.453756,150.574808,1339823.008,19281146,0
0,0,0,0,0,0,0,5,8,34,1,7,216,0,1,4345.929245,426.001174,441.249363,504.287616,491.001018,4352.78141,4325.104045,4353.4623,118.848643,510.131356,332.554511,558.144247,4325.031997,4360.86574,216.670482,4326.528632,216.696216,1915090.012,18705879,0
0,0,0,0,0,0,0,14,5,14,5,0,14,1,1,4546.99956,426,438.989749,505.244495,494,4553.873626,4527.151201,4553.765255,112.271991,504.266795,274.375588,564.025709,4527.012776,4562.001096,17.641311,4528.240828,17.928631,126966.0013,20494003,0
0,0,0,0,0,0,0,6,3,25,1,2,135,0.982261,1,4426.546284,426,440.989796,508.932215,496,4433.830398,4406.139013,4433.942377,119.251834,509.906854,295.248613,562.297075,4406.017685,4441.735472,135.571857,4407.47456,135.686218,1207870.008,19413099,0
0,0,0,0,0,0,0,4,7,18,1,6,119,0.228356,2,4442.376504,425.0007,440.546252,505.489861,492.000605,4449.286235,4422.10866,4449.841907,120.070812,510.357718,294.769269,565.604986,4422.00952,4458.025684,119.379383,4423.521222,119.417107,1066615.007,19554354,0
0,0,0,0,0,0,0,4,11,18,1,10,97,0.507148,2,4464.276089,425.000286,440.546252,501.597448,488.000249,4470.71359,4444.08202,4471.704932,119.100798,510.357718,286.697096,565.604986,4444.009473,4479.84877,97.485659,4445.513694,97.504299,871563.0054,19749406,0
0,0,0,0,0,0,0,5,3,8,2,1,101,0.984772,3,4460.199099,424,439.318791,509.157147,496,4467.618605,4440.145944,4467.618605,120.503112,509.157147,297.489265,569.57528,4440.003052,4476.384255,101.123009,4441.489052,101.230156,907089.0056,19713880,0
0,0,0,0,0,0,0,9,0,16,0,0,60,0.916524,1,4501.20395,426.000008,440.223807,511.196635,499.000007,4508.698482,4481.152753,4508.587916,117.004273,510.220541,278.437917,567.439865,4481.006013,4516.785251,60.429672,4482.374594,60.656542,541336.0033,20079633,0
0,0,0,0,0,0,0,3,9,14,8,2,52,0.224502,11,4508.234355,416.000723,432.140024,503.774751,490.000614,4515.66396,4489.136443,4515.66396,122.122889,503.774751,278.975425,561.405379,4489.019927,4523.969164,53.691155,4490.524468,53.751562,469574.0031,20151395,0
0,0,0,0,0,0,0,4,5,9,5,1,27,0.979747,5,4533.68283,422,437.65283,507.436696,494,4540.950561,4514.143551,4540.841882,121.457812,506.463227,280.33001,566.471535,4514.007648,4549.405016,28.241391,4515.490228,28.340537,244494.0017,20376475,0
0,0,0,0,0,0,0,3,7,14,6,2,52,0.224502,9,4508.419346,418.000719,434.065663,505.720278,492.000611,4515.88142,4489.136443,4515.88142,122.122889,505.720278,278.93462,563.151845,4489.015063,4524.186225,53.282931,4490.524468,53.343801,469574.003,20151395,0
0,0,0,0,0,0,0,3,7,14,6,2,52,0.224502,9,4508.419346,418.000719,434.065663,505.720278,492.000611,4515.88142,4489.136443,4515.88142,122.122889,505.720278,278.93462,563.151845,4489.015063,4524.186225,53.282931,4490.524468,53.343801,469574.003,20151395,0
0,0,0,0,0,0,0,4,15,7,12,3,22,0.969699,12,4538.015646,415.000001,430.907183,497.706741,484.000001,4544.845102,4519.127903,4545.058525,120.880106,499.651879,281.94446,561.388457,4519.019845,4553.736707,25.761651,4520.48858,25.838336,199327.0018,20421642,0
0,0,0,0,0,0,0,7,4,18,1,3,126,0.945225,1,4435.504594,426.000003,440.732345,507.734182,495.000003,4442.66249,4415.130915,4442.885774,118.004237,509.684216,297.628594,565.604986,4415.009535,4451.08234,126.337624,4416.445856,126.472723,1128474.007,19492495,0
0,0,0,0,0,0,0,3,7,18,1,6,82,0.917486,3,4479.113417,424.000008,439.846564,505.720278,492.000007,4486.06119,4459.107758,4486.612308,121.037184,510.585938,282.03362,565.604986,4459.009441,4494.729135,82.538747,4460.534721,82.562036,738018.0046,19882951,0
0,0,0,0,0,0,0,7,4,17,1,3,107,0.945225,1,4454.417134,426.000003,440.732345,507.734182,495.000003,4461.544688,4434.130354,4461.767027,118.004237,509.684216,291.120677,566.083033,4434.008531,4469.989485,107.357441,4435.439663,107.498067,960342.0059,19660627,0
0,0,0,0,0,0,0,4,8,10,6,2,125,0.92948,3,4436.308375,424.000006,439.581619,504.5166,491.000005,4443.212464,4416.138698,4443.323081,121.165177,505.489861,304.725191,565.108839,4416.010592,4452.011231,125.369825,4417.523288,125.435436,1119635.007,19501334,0
0,0,0,0,0,0,0,5,8,23,4,8,249,0.733445,1,4313.08938,426.000083,441.249363,504.287616,491.000072,4319.993634,4292.097972,4320.335635,118.600169,507.20903,362.795323,560.589868,4292.02346,4328.455267,249.440905,4293.540381,249.44888,2199440.014,18421529,0
0,0,0,0,0,0,0,3,1,17,0,1,251,0.985969,3,4310.901994,424,439.846564,511.559381,498,4318.808169,4290.151046,4318.808169,122.413235,511.559381,368.23326,566.961198,4290.007127,4327.302277,251.105618,4291.595158,251.1119,2216598.014,18404371,0
0,0,0,0,0,0,0,4,9,36,0,9,179,0.454404,1,4382.75256,426.000349,441.511042,503.543444,490.000304,4389.435499,4362.089866,4390.33575,119.331471,511.331595,308.399188,558.129017,4362.031784,4397.562052,179.817685,4363.542139,179.815817,1593673.01,19027296,0
0,0,0,0,0,0,0,4,8,14,1,7,79,0.98747,2,4482.194663,425,440.546252,504.5166,491,4488.933615,4462.10085,4489.593857,119.816526,510.357718,285.029531,567.52533,4462.005899,4497.947198,79.366366,4463.507589,79.409842,711251.0044,19909718,0
0,0,0,0,0,0,0,4,8,14,1,7,79,0.98747,2,4482.194663,425,440.546252,504.5166,491,4488.933615,4462.10085,4489.593857,119.816526,510.357718,285.029531,567.52533,4462.005899,4497.947198,79.366366,4463.507589,79.409842,711251.0044,19909718,0
0,0,0,0,0,0,0,7,5,16,0,5,86,0.970267,1,4475.321329,426.000001,440.732345,506.759312,494.000001,4482.305322,4455.114926,4482.74793,117.443603,510.659378,285.082135,567.439865,4455.006048,4490.992429,86.332626,4456.432878,86.464591,773672.0047,19847297,0
0,0,0,0,0,0,0,5,7,5,6,1,5,1,5,4555.587778,422,437.388843,505.261319,492,4562.604519,4536.142855,4562.604519,120.503112,505.261319,283.053677,567.585236,4536.005707,4571.37277,8.757674,4537.457548,8.835731,45390.00091,20575579,0
0,0,0,0,0,0,0,3,19,10,14,5,38,0.954028,17,4521.626809,410.000003,426.367213,494.053641,480.000002,4528.510682,4503.113701,4528.936409,121.297156,497.94076,280.747384,558.157684,4503.030683,4537.460633,41.496253,4504.51973,41.536909,343682.0026,20277287,0
0,0,0,0,0,0,0,5,1,9,1,0,81,0.961085,2,4480.203678,425.000002,440.283999,511.105664,498.000001,4487.717014,4460.153473,4487.606155,120.805629,510.131356,290.384133,569.956139,4460.00261,4496.270677,81.125002,4461.482377,81.24628,729090.0045,19891879,0
0,0,0,0,0,0,0,4,2,12,1,1,68,0.994898,2,4493.145224,425,440.546252,510.357718,497,4500.526414,4473.144867,4500.526414,121.457812,510.357718,284.155669,568.493624,4473.004419,4508.981481,68.280091,4474.503883,68.371084,612964.0038,20008005,0
0,0,0,0,0,0,0,5,1,19,1,0,108,0.95965,1,4453.421718,426.000002,441.249363,511.105664,498.000002,4460.884778,4433.154407,4460.773251,120.805629,510.131356,289.626676,565.128304,4433.010509,4468.876704,108.411041,4434.491403,108.523992,969211.006,19651758,0
0,0,0,0,0,0,0,4,5,7,3,2,33,0.234941,4,4527.802226,423.000692,438.617145,507.436696,494.000592,4534.986218,4508.135868,4535.095258,121.165177,508.410267,282.933586,569.197681,4508.003457,4543.792469,33.46799,4509.492211,33.560729,298624.0019,20322345,0
0,0,0,0,0,0,0,7,4,14,1,4,56,0.972876,1,4505.186012,426.000001,440.732345,507.734182,495.000001,4512.233372,4485.121403,4512.453213,117.720007,509.684216,279.596891,567.52533,4485.005869,4520.764316,56.481429,4486.423297,56.628705,505470.0031,20115499,0
0,0,0,0,0,0,0,3,5,12,1,4,40,0.963812,4,4520.832888,423.000001,438.882672,507.666229,494.000001,4528.027937,4501.120971,4528.356214,121.564797,510.585938,278.849233,568.493624,4501.004391,4536.759416,40.504837,4502.520405,40.555183,361692.0022,20259277,0
0,0,0,0,0,0,0,5,6,17,1,6,134,0.945552,1,4427.541643,426.000003,441.249363,506.235123,493.000003,4434.489599,4407.10903,4434.936076,119.104996,510.131356,301.957072,566.083033,4407.008583,4443.208188,134.307782,4408.500198,134.366886,1199049.007,19421920,0
0,0,0,0,0,0,0,6,8,6,7,1,6,1,2,4554.871019,425,440.023863,504.060512,491,4561.502603,4535.142886,4561.502603,119.549153,504.060512,282.077553,566.219922,4535.00808,4570.211155,10.44955,4536.432629,10.542494,54462.00107,20566507,0
0,0,0,0,0,0,0,4,12,5,8,4,18,0.984772,7,4542.458475,420,435.724684,500.62461,487,4549.142557,4523.120383,4549.464694,120.602653,503.543444,283.613992,565.852454,4523.008812,4558.25822,20.10567,4524.487264,20.180534,163157.0013,20457812,0
0,0,0,0,0,0,0,4,2,7,2,0,502,0.9596,3,4061.194036,424.000002,439.581619,510.357718,497.000002,4069.46311,4039.169469,4069.341101,121.757957,509.383942,572.484129,570.06754,4039.00275,4079.031503,501.987539,4040.665415,501.941991,4307167.029,16313802,0
0,0,0,0,0,0,0,3,3,10,2,1,44,0.96975,5,4516.756912,422.000001,437.918942,509.612598,496.000001,4524.270659,4497.144094,4524.270659,122.413235,509.612598,281.436447,568.594759,4497.004255,4532.803658,44.423606,4498.521757,44.495632,397682.0025,20223287,0
0,0,0,0,0,0,0,3,3,18,2,1,204,0.884725,2,4357.773973,425.000016,440.810617,509.612598,496.000013,4365.270324,4337.149409,4365.270324,122.413235,509.612598,337.707927,564.726482,4337.011654,4373.612351,204.233107,4338.577878,204.255009,1811130.011,18809839,0
0,0,0,0,0,0,0,3,10,18,1,9,106,0.969633,2,4455.317048,425.000001,440.810617,502.802148,489.000001,4461.876959,4435.088387,4462.760805,120.303782,510.585938,289.827294,565.604986,4435.009492,4470.920934,106.44273,4436.543024,106.438506,951474.0059,19669495,0
0,0,0,0,0,0,0,7,5,12,1,4,72,0,1,4489.257957,426.001174,440.732345,506.759312,494.001012,4496.220302,4469.121838,4496.5509,117.720007,509.684216,285.127447,568.493624,4469.004423,4505.01343,72.286978,4470.428391,72.430278,648732.004,19972237,0
0,0,0,0,0,0,0,5,2,7,2,0,39,0.964777,2,4522.016033,425.000001,440.283999,510.131356,497.000001,4529.350174,4502.152041,4529.240554,120.805629,509.157147,283.676494,570.06754,4502.002467,4537.948986,39.26674,4503.468552,39.399661,352684.0022,20268285,0
0,0,0,0,0,0,0,3,6,17,1,5,156,0.859533,2,4405.547639,425.000023,440.810617,506.693201,493.00002,4412.626655,4385.11676,4413.075345,121.297156,510.585938,312.215976,566.083033,4385.008626,4421.388357,156.260377,4386.560612,156.266912,1392473.009,19228496,0
0,0,0,0,0,0,0,2,6,23,3,4,265,0.98805,3,4296.970095,424,440.113622,506.925044,493,4304.326312,4276.127337,4304.555842,122.527548,508.870317,373.750338,561.471282,4276.020714,4312.705184,265.341557,4277.627847,265.291507,2336528.015,18284441,0
0,0,0,0,0,0,0,4,4,20,1,3,162,0.960001,1,4399.672374,426.000002,441.511042,508.410267,495.000002,4406.888471,4379.131992,4407.113568,120.880106,510.357718,312.64357,564.652991,4379.011712,4415.254693,162.319158,4380.536154,162.365302,1445060.009,19175909,0
0,0,0,0,0,0,0,2,17,14,13,5,103,0.948163,13,4457.268222,414.000003,430.488095,496.233816,482.000003,4464.097669,4438.115366,4464.422583,122.262014,499.148275,292.964956,557.046677,4438.035432,4472.822934,104.534781,4439.568447,104.532135,924851.006,19696118,0
0,0,0,0,0,0,0,3,12,38,1,11,182,0.000076,1,4379.766775,426.001173,441.77483,500.857265,487.001027,4386.120153,4359.07754,4387.24173,119.854078,510.585938,308.57049,556.335331,4359.039027,4394.358884,182.989375,4360.569917,182.947609,1619838.01,19001131,0
0,0,0,0,0,0,0,5,4,13,1,4,76,0.956671,1,4485.276023,426.000002,441.249363,508.183038,495.000002,4492.354616,4465.121947,4492.575431,119.64113,510.131356,285.186746,568.008803,4465.005136,4500.984226,76.313998,4466.480718,76.405264,684469.0042,19936500,0
0,0,0,0,0,0,0,5,18,12,16,2,62,0.258213,1,4499.212931,426.000646,441.249363,494.556367,481.000572,4504.753267,4479.136747,4504.860153,120.208153,495.52901,283.15612,555.427763,4479.041811,4513.307102,64.948515,4480.476091,65.054532,559252.0039,20061717,0
0,0,0,0,0,0,0,3,2,13,1,1,76,0.487349,2,4485.181156,425.000309,440.810617,510.585938,497.000264,4492.575431,4465.145126,4492.575431,122.413235,510.585938,285.186746,568.008803,4465.005136,4500.984226,76.29091,4466.53266,76.353526,684469.0042,19936500,0
0,0,0,0,0,0,0,7,24,8,24,0,43,0.969776,1,4518.127931,426.000001,440.732345,488.25608,475.000001,4523.011055,4498.152176,4522.906145,118.903322,487.283285,283.626502,550.523387,4498.065409,4531.564851,49.355205,4499.419185,49.514997,388685.0034,20232284,0
0,0,0,0,0,0,0,4,5,7,3,2,29,0.979747,2,4531.971867,425,440.546252,507.436696,494,4538.962437,4512.135747,4539.071381,121.165177,508.410267,282.497132,569.197681,4512.003454,4547.760988,29.531699,4513.490888,29.625242,262544.0017,20358425,0
0,0,0,0,0,0,0,3,3,8,2,1,49,0.494911,3,4511.966312,424.000301,439.846564,509.612598,496.000257,4519.300831,4492.144254,4519.300831,122.413235,509.612598,284.223481,569.57528,4492.003016,4527.966431,49.26641,4493.52345,49.337213,442625.0027,20178344,0
0,0,0,0,0,0,0,3,11,28,1,10,111,0.009015,1,4450.435484,426.001153,441.77483,501.829652,488.001006,4456.797505,4430.082279,4457.791942,120.074977,510.585938,282.438573,560.900169,4430.021746,4465.367734,111.916723,4431.544765,111.904728,995809.0062,19625160,0
0,0,0,0,0,0,0,5,6,10,2,4,74,0.224334,1,4487.266986,426.000706,441.249363,506.235123,493.00061,4494.122606,4467.121892,4494.452692,119.64113,509.157147,287.594129,568.594759,4467.004283,4503.042194,74.271056,4468.480055,74.362971,666602.0041,19954367,0
0,0,0,0,0,0,0,4,4,14,0,4,108,0.948094,1,4453.421718,426.000003,441.511042,508.410267,495.000003,4460.550863,4433.122827,4460.884778,120.602653,511.331595,294.235757,568.401267,4433.00459,4469.291778,108.200288,4434.517448,108.255967,969206.006,19651763,0
0,0,0,0,0,0,0,4,6,14,1,6,96,0.994898,1,4465.366838,426,441.511042,506.463227,493,4472.25603,4445.108098,4472.698738,120.070812,510.357718,290.138904,567.52533,4445.005922,4481.083574,96.300494,4446.513353,96.345508,862670.0053,19758299,0
0,0,0,0,0,0,0,3,8,24,1,7,116,0,1,4445.458469,426.001174,441.77483,504.747462,491.001018,4452.157455,4425.101694,4452.823149,120.784933,510.585938,288.077417,562.765493,4425.016313,4460.64233,116.653627,4426.546509,116.659178,1040080.006,19580889,0
0,0,0,0,0,0,0,7,2,7,2,0,7,1,1,4553.968819,426,440.732345,509.684216,497,4561.158296,4534.150968,4561.049441,118.903322,508.709151,281.088858,570.06754,4534.00245,4569.697255,8.425563,4535.40792,8.586591,63532.00057,20557437,0
0,0,0,0,0,0,0,3,3,7,3,0,27,0.984772,3,4533.869429,424,439.846564,509.612598,496,4541.168572,4514.151637,4541.059458,122.711043,508.639361,282.299651,569.197681,4514.003453,4549.745268,27.554799,4515.516028,27.639026,244492.0016,20376477,0
0,0,0,0,0,0,0,3,10,23,1,9,145,0,1,4416.592804,426.001174,441.77483,502.802148,489.001022,4423.113948,4396.089171,4424.005538,120.303782,510.585938,301.650495,563.235297,4396.015161,4431.935243,145.504491,4397.556708,145.487405,1295888.008,19325081,0
0,0,0,0,0,0,0,3,1,23,0,1,121,0.965536,1,4440.481505,426.000001,441.77483,511.559381,498.000001,4447.966277,4420.146604,4447.966277,122.413235,511.559381,290.965839,564.117896,4420.012862,4455.853341,121.45724,4421.548258,121.505794,1084304.007,19536665,0
0,0,0,0,0,0,0,4,4,13,1,3,87,0.717411,1,4474.325871,426.000094,441.511042,508.410267,495.000081,4481.421761,4454.129769,4481.643114,120.880106,510.357718,288.27535,568.008803,4454.005148,4490.072382,87.268263,4455.510296,87.337922,782578.0048,19838391,0
0,0,0,0,0,0,0,4,4,13,0,4,81,0.973447,1,4480.298651,426.000001,441.511042,508.410267,495.000001,4487.385096,4460.122084,4487.717014,120.602653,511.331595,286.511965,568.883995,4460.003898,4496.134896,81.227125,4461.508265,81.291171,729094.0045,19891875,0
0,0,0,0,0,0,0,3,12,22,2,10,72,0,1,4489.257957,426.001174,441.77483,500.857265,487.001027,4495.456595,4469.081561,4496.440481,120.074977,509.612598,275.487708,562.825017,4469.015993,4504.301611,73.038498,4470.531288,73.039159,648742.0041,19972227,0
0,0,0,0,0,0,0,3,2,21,0,2,120,0.949526,1,4441.476894,426.000003,441.77483,510.585938,497.000003,4448.848166,4421.138541,4448.959991,122.122889,511.559381,292.382141,565.060174,4421.010687,4456.964662,120.38942,4422.547908,120.430316,1075461.007,19545508,0
0,0,0,0,0,0,0,4,4,5,3,1,24,0.984772,2,4536.949856,425,440.546252,508.410267,495,4544.041593,4517.143456,4544.041593,121.457812,508.410267,284.022199,570.187688,4517.002335,4552.845594,24.427144,4518.489239,24.5299,217397.0014,20403572,0
0,0,0,0,0,0,0,3,3,19,0,3,83,0.784679,1,4478.307716,426.000054,441.77483,509.612598,496.000047,4485.507775,4458.129653,4485.729372,121.840059,511.559381,281.333731,566.00795,4458.008632,4493.787823,83.467546,4459.535065,83.512281,746936.0046,19874033,0
0,0,0,0,0,0,0,3,4,19,1,3,101,0.961419,1,4460.389669,426.000002,441.77483,508.639361,495.000001,4467.507694,4440.130178,4467.729737,121.840059,510.585938,287.121121,565.128304,4440.010492,4475.820595,101.464876,4441.541287,101.503986,907100.0056,19713869,0
0,0,0,0,0,0,0,3,6,4,6,0,20,0.989822,6,4540.559657,421,436.955375,506.693201,493,4547.800567,4521.151402,4547.692272,122.711043,505.720278,284.733483,568.084501,4521.004959,4556.551437,21.075583,4522.513682,21.159153,181244.0013,20439725,0
0,0,0,0,0,0,0,3,69,3,69,0,3,1,28,4555.507107,399,415.800433,445.633257,430,4558.326886,4538.150835,4558.232662,122.711043,444.668416,285.171341,515.039804,4538.393217,4567.133674,59.815503,4539.508013,59.820226,27240.0673,20593729,0
0,0,0,0,0,0,0,3,7,4,6,1,16,0.984772,5,4544.635189,422,437.918942,505.720278,492,4551.668815,4525.143202,4551.668815,122.413235,505.720278,284.47589,568.084501,4525.004955,4560.520255,17.337086,4526.512344,17.412064,145060.0011,20475909,0
0,0,0,0,0,0,0,3,1,7,1,0,58,0.954704,2,4503.100487,425.000002,440.810617,511.559381,498.000002,4510.575684,4483.152685,4510.465386,122.711043,510.585938,286.853049,570.937825,4483.001647,4519.209997,58.109411,4484.526508,58.185817,523399.0032,20097570,0
0,0,0,0,0,0,0,2,8,34,1,7,346,0,1,4216.574558,426.001174,442.040722,504.980198,491.001018,4223.636585,4195.107269,4224.338291,121.75385,510.816014,427.433715,558.144247,4195.032989,4231.967627,346.427313,4196.659267,346.32583,3022690.02,17598279,0
0,0,0,0,0,0,0,3,38,3,38,0,3,1,8,4557.302382,419,435.028735,475.615391,461,4561.35561,4538.150835,4561.254652,122.711043,474.646184,285.082598,541.133071,4538.124742,4570.149779,33.779818,4539.508013,33.78818,27240.02165,20593729,0
0,0,0,0,0,0,0,3,6,15,0,6,50,0,1,4511.159164,426.001174,441.77483,506.693201,493.001014,4517.97853,4491.10699,4518.526862,121.037184,511.559381,277.467386,567.919889,4491.005241,4526.766396,50.496161,4492.52379,50.529447,451615.0028,20169354,0
0,0,0,0,0,0,0,4,5,8,2,3,42,0.541294,1,4519.123477,426.000247,441.511042,507.436696,494.000213,4526.039881,4499.128471,4526.258609,120.880106,509.383942,283.111459,569.57528,4499.003012,4534.910914,42.327723,4500.495195,42.410762,379688.0023,20241281,0
0,0,0,0,0,0,0,4,4,8,1,3,37,0.979773,1,4524.101237,426,441.511042,508.410267,495,4531.119177,4504.128329,4531.338103,120.880106,510.357718,282.405141,570.446316,4504.002086,4539.980727,37.259534,4505.493536,37.344146,334673.002,20286296,0
0,0,0,0,0,0,0,3,1,6,1,0,22,0.984772,2,4538.941066,425,440.810617,511.559381,498,4546.357333,4519.151469,4546.247903,122.711043,510.585938,282.846678,571.430661,4519.001242,4554.98562,22.237221,4520.514351,22.32374,199326.0012,20421643,0
0,0,0,0,0,0,0,3,3,6,1,2,16,0.989822,2,4544.914741,425,440.810617,509.612598,496,4552.102921,4525.135357,4552.21199,122.122889,510.585938,282.448153,571.430661,4525.00124,4560.938281,16.346509,4526.512344,16.418368,145062.0009,20475907,0
0,0,0,0,0,0,0,5,31,5,31,0,5,1,1,4555.960053,426,441.249363,481.922193,468,4560.078947,4536.150901,4559.976425,120.805629,480.951141,283.11705,546.056774,4536.090946,4568.74972,29.153239,4537.457548,29.178158,45390.00982,20575579,0
0,0,0,0,0,0,0,5,11,5,7,4,5,1,1,4555.960053,426,441.249363,501.367131,488,4562.17492,4536.120038,4562.496795,119.64113,504.287616,283.055795,566.718625,4536.007165,4571.265252,9.494617,4537.457548,9.554722,45390.00106,20575579,0
