@relation 'Ant17ALLModels-weka.filters.unsupervised.attribute.Remove-R1-2,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,1-weka.filters.unsupervised.attribute.Remove-R2-7,35-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,1-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.attribute.NumericToBinary-Rlast'

@attribute WMC numeric
@attribute CBO numeric
@attribute RFC numeric
@attribute Ca numeric
@attribute Ce numeric
@attribute LOC numeric
@attribute Qi numeric
@attribute FANIN numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute 'd(RFC,d(LOC, Ca))' numeric
@attribute 'd(RFC, Ca)' numeric
@attribute 'd(LOC,d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC, Ca)' numeric
@attribute 'd(d(LOC,Ce),d(RFC, Ca))' numeric
@attribute 'd(LOC, WMC)' numeric
@attribute 'd(d(LOC,WMC),d(RFC, Ca))' numeric
@attribute 'D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC)' numeric
@attribute #BugsBinary_binarized {0,1}

@data
-0.916667,-0.963928,-0.909722,-0.967871,-0.945946,-0.96961,0.919608,-0.985948,0.966662,0.98594,0.975054,0.952552,0.963921,0.966016,0.969386,0.965946,0.914458,0.957218,-0.990297,0.939891,0.969418,0.965267,-0.969017,0.969035,-0.968663,-0.939681,0.939681,0
-0.833333,-0.97996,-0.930556,-0.983936,-0.945946,-0.995596,1,-0.990632,0.995098,0.990625,0.973198,0.966203,0.979956,0.995015,0.995566,0.994959,0.834137,0.970902,-0.99314,0.963012,0.99557,0.99461,-0.994501,0.995407,-0.994357,-0.9912,0.9912,0
-0.866667,-0.97996,-0.819444,-0.995984,-0.783784,-0.924246,0.858776,-0.995316,0.917201,0.99531,0.981896,0.968353,0.979956,0.915991,0.923672,0.916065,0.85133,0.987435,-0.974975,0.939593,0.923754,0.914583,-0.923614,0.922865,-0.922806,-0.851359,0.851359,0
-0.866667,-0.97996,-0.826389,-0.995984,-0.72973,-0.933054,-1,-0.995316,0.926822,0.995315,0.981896,0.968353,0.97996,0.925745,0.932543,0.925823,0.84663,0.987435,-0.979974,0.941771,0.93262,0.924451,-0.932474,0.931823,-0.931754,-0.868348,0.868348,0
-0.866667,-0.971944,-0.826389,-1,-0.621622,-0.941423,-0.539648,-0.995316,0.935962,0.995313,0.981896,0.958792,0.971941,0.934903,0.940968,0.935148,0.837631,0.992229,-0.984692,0.945895,0.941042,0.933855,-0.940903,0.940334,-0.940268,-0.884559,0.884559,0
-0.916667,-0.963928,-0.930556,-0.971888,-0.891892,-0.91852,0.94951,-0.981265,0.910807,0.981255,0.969353,0.952552,0.963921,0.909431,0.91791,0.90939,0.909483,0.962002,-0.964049,0.950826,0.917988,0.90834,-0.917935,0.917077,-0.917101,-0.840359,0.840359,0
-0.866667,-0.975952,-0.833333,-0.995984,-0.72973,-0.941423,-0.129598,-0.995316,0.935962,0.995311,0.981896,0.963572,0.975948,0.934957,0.940974,0.935093,0.84663,0.987435,-0.984197,0.943956,0.941043,0.933829,-0.940893,0.940334,-0.940252,-0.884559,0.884559,0
-0.883333,-0.97996,-0.8125,-0.995984,-0.783784,-0.94935,0.900344,-0.995316,0.944622,0.99531,0.983405,0.969441,0.979956,0.943792,0.948965,0.943876,0.867515,0.98852,-0.989605,0.937421,0.949025,0.942598,-0.948778,0.948408,-0.948219,-0.899981,0.899981,0
-0.9,-0.983968,-0.763889,-1,-0.783784,-0.896058,0.86724,-0.995316,0.886417,0.99531,0.984926,0.975316,0.983965,0.884838,0.895273,0.8849,0.883711,0.994404,-0.957776,0.926555,0.895384,0.882922,-0.895197,0.894221,-0.894144,-0.797516,0.797516,0
-0.9,-0.987976,-0.902778,-0.991968,-0.945946,-0.974455,0.943434,-0.990632,0.972001,0.990625,0.979219,0.980093,0.987974,0.971704,0.974267,0.971638,0.898367,0.984825,-0.992179,0.962074,0.974289,0.970976,-0.974176,0.973951,-0.97386,-0.949235,0.949235,0
-0.9,-0.963928,-0.770833,-1,-0.513514,-0.909712,-0.716344,-0.995316,0.901327,0.995314,0.984926,0.951437,0.963924,0.899677,0.909013,0.900021,0.861919,0.994404,-0.967905,0.928677,0.909127,0.8982,-0.908918,0.908107,-0.90801,-0.823496,0.823496,0
-0.933333,-0.995992,-0.895833,-1,-0.945946,-0.978419,0.919976,-0.985948,0.976286,0.98594,0.976607,0.991855,0.995991,0.976203,0.978261,0.976138,0.930561,0.996615,-0.99361,0.967998,0.978279,0.975483,-0.97821,0.978005,-0.977954,-0.957069,0.957069,0
-0.883333,-0.987976,-0.819444,-0.995984,-0.891892,-0.907509,-0.564512,-0.995316,0.898922,0.995313,0.983405,0.979,0.987976,0.897571,0.906817,0.897526,0.877234,0.98852,-0.963374,0.939593,0.906907,0.89589,-0.906797,0.905855,-0.905835,-0.819294,0.819294,0
-0.883333,-0.987976,-0.819444,-0.995984,-0.891892,-0.903986,0.932092,-0.995316,0.895074,0.99531,0.983405,0.979,0.987974,0.893671,0.903268,0.893624,0.877234,0.98852,-0.960748,0.939593,0.90336,0.891955,-0.903253,0.902272,-0.902258,-0.812579,0.812579,0
-0.883333,-0.975952,-0.826389,-0.995984,-0.72973,-0.954195,-0.21401,-0.995316,0.949914,0.995312,0.983405,0.964663,0.975949,0.949103,0.953842,0.949244,0.862853,0.98852,-0.990835,0.941771,0.9539,0.948069,-0.953671,0.953335,-0.953162,-0.909437,0.909437,0
-0.883333,-0.995992,-0.923611,-0.995984,-1,-0.953755,0.899968,-0.990632,0.949387,0.990625,0.977695,0.98856,0.995991,0.948887,0.953416,0.948756,0.887474,0.98852,-0.983797,0.972942,0.953451,0.947996,-0.953504,0.952887,-0.952976,-0.908578,0.908578,0
-0.9,-0.971944,-0.798611,-1,-0.621622,-0.914116,0.908954,-0.995316,0.906137,0.99531,0.984926,0.960987,0.971938,0.904664,0.913457,0.9049,0.870236,0.994404,-0.969431,0.937234,0.913558,0.903236,-0.913408,0.912586,-0.912537,-0.831917,0.831917,0
-0.883333,-0.991984,-0.833333,-0.995984,-0.945946,-0.835719,0.949396,-0.995316,0.820534,0.99531,0.983405,0.983779,0.991982,0.818169,0.834494,0.818031,0.88229,0.98852,-0.900428,0.943956,0.834642,0.8158,-0.83456,0.832846,-0.832913,-0.684931,0.684931,0
-0.933333,-0.967936,-0.930556,-0.975904,-0.891892,-0.977538,0.939398,-0.967213,0.975142,0.9672,0.953821,0.958447,0.96793,0.974851,0.97737,0.974839,0.925625,0.96791,-0.990784,0.954886,0.977394,0.974325,-0.977127,0.977109,-0.976865,-0.955327,0.955327,0
-0.9,-0.995992,-0.916667,-0.995984,-1,-0.967408,0.89997,-0.990632,0.964302,0.990625,0.979219,0.989649,0.995991,0.964008,0.967171,0.963883,0.903511,0.989614,-0.989237,0.970674,0.967195,0.963218,-0.967213,0.966784,-0.966827,-0.935346,0.935346,0
-0.9,-0.983968,-0.916667,-0.983936,-1,-0.96917,0.939552,-0.990632,0.966227,0.990625,0.979219,0.975316,0.983965,0.965796,0.968946,0.965673,0.903511,0.975248,-0.989718,0.958449,0.96897,0.965022,-0.968856,0.968576,-0.968485,-0.938814,0.938814,0
-0.883333,-0.983968,-0.840278,-0.995984,-0.837838,-0.933935,0.858776,-0.995316,0.927784,0.99531,0.983405,0.97422,0.983965,0.926775,0.933437,0.926798,0.872309,0.98852,-0.979577,0.946147,0.933506,0.925495,-0.933399,0.932731,-0.932692,-0.870051,0.870051,0
-0.916667,-0.967936,-0.763889,-0.995984,-0.621622,-0.904867,-1,-0.995316,0.896036,0.995315,0.986459,0.957325,0.967934,0.894368,0.904138,0.894599,0.886552,0.990717,-0.964634,0.922401,0.904253,0.892704,-0.904011,0.903191,-0.903063,-0.814256,0.814256,0
-0.766667,-0.97996,-0.902778,-0.97992,-1,-0.993834,1,-0.995316,0.993218,0.99531,0.97311,0.962016,0.979956,0.993063,0.993795,0.992953,0.775623,0.9619,-0.995139,0.949834,0.993799,0.992468,-0.992334,0.993573,-0.99213,-0.987686,0.987686,0
-0.9,-0.987976,-0.826389,-0.995984,-0.891892,-0.940542,0.964522,-0.995316,0.935,0.99531,0.984926,0.980093,0.987974,0.934146,0.940097,0.934117,0.893353,0.989614,-0.984195,0.941771,0.940157,0.932815,-0.94,0.939461,-0.939363,-0.882849,0.882849,0
-0.933333,-0.971944,-0.875,-0.995984,-0.675676,-0.947589,-0.543288,-0.990632,0.942651,0.990628,0.982305,0.963218,0.971941,0.941732,0.947183,0.941924,0.907166,0.991829,-0.984446,0.9572,0.947247,0.940896,-0.947186,0.946651,-0.946653,-0.896549,0.896549,0
-0.933333,-0.955912,-0.875,-0.995984,-0.459459,-0.957278,0.014296,-0.990632,0.953236,0.990626,0.982305,0.944138,0.955904,0.952248,0.956934,0.952659,0.890805,0.991829,-0.988679,0.9572,0.957,0.95172,-0.956901,0.956505,-0.956472,-0.915467,0.915467,0
-0.916667,-0.987976,-0.944444,-0.991968,-0.945946,-0.955516,0.969544,-0.985948,0.951265,0.98594,0.975054,0.981196,0.987974,0.950729,0.955187,0.950653,0.914458,0.98593,-0.98302,0.975719,0.955224,0.950002,-0.955287,0.954702,-0.954803,-0.912022,0.912022,0
-0.85,-1,-0.888889,-1,-1,-0.973574,0.833048,-0.995316,0.971084,0.99531,0.9804,0.991193,1,0.970891,0.973383,0.97077,0.855443,0.991155,-0.993009,0.965759,0.973402,0.970041,-0.973345,0.973021,-0.972984,-0.947496,0.947496,0
-0.95,-0.963928,-0.902778,-0.967871,-0.891892,-0.977098,-0.550996,-0.948478,0.974482,0.948464,0.932644,0.954811,0.963923,0.97431,0.976926,0.974244,0.941779,0.959482,-0.992728,0.937612,0.976955,0.973604,-0.976336,0.976673,-0.976078,-0.954456,0.954456,0
-0.933333,-0.97996,-0.9375,-0.97992,-0.945946,-0.988108,0.959494,-0.976581,0.986782,0.97657,0.965212,0.972762,0.979956,0.98672,0.988023,0.986607,0.930561,0.972693,-0.992017,0.961242,0.988033,0.98622,-0.98763,0.98786,-0.987464,-0.976287,0.976287,0
-0.95,-0.971944,-0.902778,-0.975904,-0.891892,-0.977098,-0.550996,-0.957845,0.974571,0.957834,0.94402,0.964348,0.971941,0.974416,0.976926,0.974351,0.941779,0.969042,-0.992749,0.945758,0.976953,0.973712,-0.976517,0.976673,-0.976261,-0.954456,0.954456,0
-0.95,-0.971944,-0.902778,-0.975904,-0.891892,-0.977098,-0.550996,-0.957845,0.974571,0.957834,0.94402,0.964348,0.971941,0.974416,0.976926,0.974351,0.941779,0.969042,-0.992749,0.945758,0.976953,0.973712,-0.976517,0.976673,-0.976261,-0.954456,0.954456,0
-0.933333,-0.93988,-0.951389,-0.951807,-0.837838,-0.990311,0.939398,-0.943794,0.988876,0.943776,0.925361,0.925065,0.939868,0.988632,0.990235,0.988678,0.920817,0.939224,-0.991171,0.937533,0.990255,0.988369,-0.98873,0.990099,-0.988586,-0.980667,0.980667,0
-0.883333,-0.983968,-0.875,-0.995984,-0.837838,-0.944506,0.89045,-0.995316,0.93933,0.99531,0.983405,0.97422,0.983965,0.938481,0.944087,0.938509,0.872309,0.98852,-0.982947,0.9572,0.944143,0.937452,-0.944098,0.943481,-0.943492,-0.89055,0.89055,0
-0.95,-0.971944,-0.875,-0.995984,-0.675676,-0.963885,0.834972,-0.985948,0.960407,0.98594,0.978172,0.964348,0.971938,0.959781,0.963601,0.959979,0.923466,0.992951,-0.991124,0.9572,0.96365,0.959101,-0.963534,0.963236,-0.963168,-0.92842,0.92842,0
-0.883333,-0.983968,-0.881944,-0.995984,-0.837838,-0.952874,0.89045,-0.995316,0.948471,0.99531,0.983405,0.97422,0.983965,0.947748,0.952518,0.94778,0.872309,0.98852,-0.986359,0.95943,0.952566,0.94683,-0.95252,0.951991,-0.951994,-0.906857,0.906857,0
-0.933333,-0.967936,-0.930556,-0.975904,-0.891892,-0.944946,0.85896,-0.985948,0.939719,0.98594,0.976607,0.958447,0.96793,0.938751,0.944534,0.938723,0.925625,0.96791,-0.979226,0.954886,0.944587,0.937912,-0.944527,0.943963,-0.943957,-0.891407,0.891407,0
-0.916667,-0.967936,-0.840278,-0.983936,-0.567568,-0.890333,0.46689,-0.995316,0.880164,0.99531,0.986459,0.957325,0.96793,0.878275,0.889492,0.878333,0.882361,0.976358,-0.948778,0.933808,0.889619,0.876628,-0.889469,0.88841,-0.888386,-0.786677,0.786677,0
-0.95,-0.995992,-0.881944,-1,-0.945946,-0.889452,0.971938,-0.985948,0.879107,0.98594,0.978172,0.992971,0.995991,0.877694,0.888628,0.877583,0.946676,0.997734,-0.945927,0.963526,0.888725,0.876056,-0.88873,0.887539,-0.887641,-0.785013,0.785013,0
-0.933333,-0.963928,-0.75,-1,-0.513514,-0.921163,-0.091192,-0.995316,0.913834,0.995311,0.988005,0.953677,0.963922,0.912357,0.92055,0.912705,0.894696,0.996615,-0.9773,0.922329,0.920656,0.910905,-0.920365,0.919776,-0.919589,-0.84543,0.84543,0
-0.933333,-0.967936,-0.902778,-0.995984,-0.621622,-0.965206,0.97494,-0.990632,0.961896,0.990625,0.982305,0.958447,0.96793,0.961191,0.964929,0.961443,0.902877,0.991829,-0.989553,0.966158,0.964979,0.960697,-0.964942,0.964568,-0.96458,-0.931016,0.931016,0
-0.933333,-0.967936,-0.902778,-0.995984,-0.621622,-0.965206,0.97494,-0.990632,0.961896,0.990625,0.982305,0.958447,0.96793,0.961191,0.964929,0.961443,0.902877,0.991829,-0.989553,0.966158,0.964979,0.960697,-0.964942,0.964568,-0.96458,-0.931016,0.931016,0
-0.883333,-0.97996,-0.888889,-1,-0.72973,-0.962123,0.940534,-0.995316,0.958574,0.99531,0.983405,0.969441,0.979956,0.957937,0.961829,0.958082,0.862853,0.993312,-0.989526,0.965759,0.961875,0.957247,-0.961851,0.961398,-0.961419,-0.924962,0.924962,0
-0.916667,-0.971944,-0.965278,-0.975904,-0.945946,-0.997798,1,-0.976581,0.997369,0.97657,0.963652,0.962098,0.971938,0.997348,0.997785,0.997293,0.914458,0.966787,-0.990589,0.966437,0.997786,0.997116,-0.996276,0.997702,-0.996205,-0.995598,0.995598,0
-0.95,-0.923848,-0.930556,-0.943775,-0.72973,-0.983264,0.908056,-0.920375,0.980955,0.920351,0.89854,0.907158,0.923833,0.980615,0.983128,0.980762,0.927851,0.930816,-0.991798,0.922463,0.983167,0.980296,-0.981748,0.982944,-0.981551,-0.966666,0.966666,0
-0.916667,-0.995992,-0.9375,-0.995984,-1,-0.964325,0.92217,-0.990632,0.960934,0.990625,0.980756,0.990747,0.995991,0.960593,0.964065,0.960467,0.91956,0.990717,-0.986746,0.977496,0.96409,0.959865,-0.964162,0.96366,-0.963758,-0.929286,0.929286,0
-0.933333,-0.991984,-0.916667,-0.995984,-0.945946,-0.970051,0.989796,-0.990632,0.967189,0.990625,0.982305,0.987081,0.991982,0.96688,0.96983,0.966812,0.930561,0.991829,-0.990011,0.970674,0.969855,0.96617,-0.969862,0.969495,-0.969527,-0.940549,0.940549,0
-0.916667,-0.995992,-0.868056,-0.995984,-1,-0.952433,0.9193,-0.995316,0.94799,0.99531,0.986459,0.990747,0.995991,0.947424,0.952085,0.947292,0.91956,0.990717,-0.987143,0.954977,0.952124,0.946278,-0.952053,0.951566,-0.951534,-0.905997,0.905996,0
-0.933333,-0.97996,-0.951389,-0.987952,-0.891892,-0.985466,-0.530118,-0.981265,0.983939,0.981258,0.970909,0.972762,0.979958,0.983793,0.985357,0.983786,0.925625,0.98226,-0.990652,0.973958,0.985371,0.983436,-0.98531,0.985172,-0.985125,-0.971037,0.971037,0
-0.883333,-0.983968,-0.902778,-0.995984,-0.783784,-0.975336,0.945752,-0.995316,0.973009,0.99531,0.983405,0.97422,0.983965,0.972626,0.975145,0.972668,0.867515,0.98852,-0.992402,0.966158,0.975175,0.972014,-0.975098,0.974835,-0.974789,-0.950975,0.950975,0
-0.95,-0.97996,-0.916667,-0.995984,-0.783784,-0.982383,0.927624,-0.981265,0.980571,0.981255,0.972477,0.973887,0.979956,0.980378,0.982244,0.980477,0.932365,0.992951,-0.992794,0.970674,0.982268,0.979948,-0.982187,0.982048,-0.981991,-0.96492,0.96492,0
-0.916667,-0.975952,-0.881944,-0.995984,-0.675676,-0.940982,0.891104,-0.995316,0.935481,0.99531,0.986459,0.966872,0.975947,0.93447,0.940527,0.934605,0.890876,0.990717,-0.980678,0.95943,0.940596,0.933546,-0.940561,0.93992,-0.939954,-0.883705,0.883705,0
-0.9,-0.967936,-0.958333,-0.971888,-0.945946,-0.997357,1,-0.990632,0.997022,0.990625,0.979219,0.956212,0.96793,0.996807,0.997341,0.996752,0.898367,0.960887,-0.991101,0.960069,0.997343,0.99654,-0.995525,0.997243,-0.99544,-0.994718,0.994718,0
-0.933333,-0.951904,-0.965278,-0.967871,-0.783784,-0.992072,0.969544,-0.967213,0.991023,0.9672,0.953821,0.939369,0.951894,0.990741,0.992006,0.990841,0.916137,0.958346,-0.990295,0.958355,0.992024,0.990612,-0.99124,0.991891,-0.991121,-0.984175,0.984175,0
-0.933333,-0.991984,-0.951389,-0.991968,-1,-0.778903,0.9192,-0.985948,0.758418,0.98594,0.976607,0.987081,0.991982,0.755316,0.777257,0.755089,0.935623,0.987045,-0.838832,0.978015,0.777444,0.752912,-0.777397,0.775105,-0.775245,-0.582249,0.582249,0
-0.95,-0.987976,-0.930556,-0.991968,-0.945946,-0.980621,0.9395,-0.976581,0.978601,0.97657,0.966784,0.983428,0.987974,0.978534,0.980479,0.978471,0.946676,0.988168,-0.991437,0.971146,0.980495,0.977986,-0.980448,0.980256,-0.980225,-0.961429,0.961429,0
-0.95,-0.987976,-0.875,-0.991968,-0.945946,-0.910152,0.76945,-0.990632,0.901761,0.990625,0.983867,0.983428,0.987974,0.900497,0.909483,0.900397,0.946676,0.988168,-0.961932,0.953103,0.909564,0.899026,-0.90953,0.90859,-0.908638,-0.824339,0.824339,0
-0.95,-0.95992,-0.875,-0.995984,-0.513514,-0.953314,0.939266,-0.990632,0.948906,0.990625,0.983867,0.950043,0.959912,0.947911,0.952943,0.948268,0.911096,0.992951,-0.987038,0.9572,0.95301,0.947292,-0.952926,0.952486,-0.952469,-0.907717,0.907717,0
-0.883333,-0.97996,-0.916667,-0.995984,-0.783784,-0.968289,-1,-0.995316,0.96531,0.995315,0.983405,0.969441,0.97996,0.964767,0.968045,0.964859,0.867515,0.98852,-0.989502,0.970674,0.968081,0.964202,-0.968084,0.967669,-0.967708,-0.93708,0.93708,0
-0.916667,-0.991984,-0.951389,-0.991968,-1,-0.982823,0.929554,-0.990632,0.981143,0.990625,0.980756,0.985971,0.991982,0.981027,0.982702,0.980911,0.91956,0.98593,-0.990263,0.978015,0.982711,0.980538,-0.982737,0.982473,-0.982509,-0.965793,0.965793,0
-0.95,-0.975952,-0.881944,-0.995984,-0.72973,-0.931293,0.719066,-0.990632,0.924851,0.990625,0.983867,0.969117,0.975947,0.923739,0.930768,0.923871,0.927851,0.992951,-0.975298,0.95943,0.930843,0.922723,-0.930819,0.93009,-0.930141,-0.864944,0.864944,0
-0.966667,-0.975952,-0.840278,-0.987952,-0.783784,-0.883286,0.9761,-0.985948,0.872373,0.98594,0.97975,0.970254,0.975947,0.870586,0.882405,0.870585,0.948604,0.984521,-0.943034,0.937919,0.882524,0.868816,-0.882412,0.88128,-0.881287,-0.773381,0.773381,0
-0.933333,-0.983968,-0.861111,-0.995984,-0.837838,-0.92865,0.920002,-0.995316,0.922012,0.99531,0.988005,0.977534,0.983965,0.920923,0.928113,0.920944,0.920817,0.991829,-0.975074,0.95276,0.928184,0.919681,-0.92813,0.927391,-0.927408,-0.859844,0.859844,0
-0.966667,-0.931864,-0.902778,-0.947791,-0.72973,-0.954636,0.896326,-0.93911,0.949849,0.939091,0.922885,0.917845,0.93185,0.949001,0.954286,0.949084,0.944125,0.936749,-0.985392,0.917281,0.954352,0.948235,-0.953773,0.953841,-0.953323,-0.910299,0.910299,0
-0.95,-0.951904,-0.736111,-0.995984,-0.405405,-0.919841,-0.999848,-0.995316,0.912391,0.995315,0.989563,0.940509,0.951899,0.91073,0.919214,0.911186,0.903511,0.992951,-0.97721,0.913963,0.919329,0.909316,-0.918958,0.918444,-0.918185,-0.842892,0.842892,0
-0.916667,-0.983968,-0.909722,-0.995984,-0.783784,-0.966527,0.913342,-0.995316,0.963386,0.99531,0.986459,0.97642,0.983965,0.96287,0.96627,0.962907,0.899919,0.990717,-0.989471,0.968413,0.966308,0.962203,-0.966297,0.9659,-0.965927,-0.933614,0.933614,0
-0.916667,-0.927856,-0.916667,-0.935743,-0.891892,-0.972693,-0.483574,-0.995316,0.970122,0.995313,0.986459,0.909622,0.927844,0.968955,0.972489,0.968939,0.909483,0.918965,-0.990535,0.90973,0.972531,0.968315,-0.97134,0.972171,-0.971013,-0.945758,0.945758,0
-0.95,-0.991984,-0.909722,-0.995984,-0.945946,-0.966527,-0.025302,-0.990632,0.96334,0.990626,0.983867,0.9882,0.991983,0.962978,0.96628,0.962907,0.946676,0.992951,-0.989471,0.968413,0.966308,0.962203,-0.966307,0.965923,-0.96595,-0.933614,0.933614,0
-0.883333,-0.903808,-0.944444,-0.903614,-1,-0.981061,0.939552,-0.995316,0.979264,0.99531,0.983405,0.878738,0.903789,0.977916,0.980927,0.977801,0.887474,0.878447,-0.990289,0.886854,0.980965,0.977371,-0.97826,0.980659,-0.977976,-0.962302,0.962302,0
-0.933333,-0.97996,-0.951389,-0.987952,-0.891892,-0.987227,0.959494,-0.990632,0.985955,0.990625,0.982305,0.972762,0.979956,0.985745,0.987132,0.985738,0.925625,0.98226,-0.990881,0.973958,0.987145,0.985405,-0.987057,0.986964,-0.986889,-0.974536,0.974536,0
-0.95,-0.987976,-0.944444,-0.991968,-0.945946,-0.978419,-0.010178,-0.985948,0.976286,0.985941,0.978172,0.983428,0.987975,0.976095,0.978261,0.97603,0.946676,0.988168,-0.989976,0.975719,0.978278,0.975587,-0.978299,0.978017,-0.978056,-0.95707,0.95707,0
-0.95,-0.955912,-0.805556,-0.995984,-0.459459,-0.951112,-0.98197,-0.995316,0.946546,0.995315,0.989563,0.945276,0.955907,0.945418,0.950721,0.945828,0.907236,0.992951,-0.990912,0.935255,0.950799,0.944537,-0.950497,0.950246,-0.95002,-0.903417,0.903417,0
-0.916667,-0.975952,-0.930556,-0.991968,-0.783784,-0.967408,-0.551332,-0.995316,0.964348,0.995313,0.986459,0.966872,0.97595,0.963737,0.967157,0.963829,0.899919,0.98593,-0.988208,0.971146,0.967195,0.963224,-0.967203,0.966796,-0.966842,-0.935346,0.935346,0
-0.933333,-0.983968,-0.902778,-1,-0.783784,-0.952433,0.896188,-0.995316,0.94799,0.99531,0.988005,0.977534,0.983965,0.94726,0.952071,0.947347,0.916137,0.996615,-0.984726,0.970243,0.952121,0.946484,-0.952146,0.951578,-0.951655,-0.905997,0.905997,0
-0.933333,-0.975952,-0.902778,-0.995984,-0.675676,-0.957719,0.989796,-0.995316,0.953763,0.99531,0.988005,0.96799,0.975947,0.953005,0.957389,0.953147,0.907166,0.991829,-0.986874,0.966158,0.957442,0.952332,-0.957427,0.956953,-0.956992,-0.91633,0.91633,0
-0.95,-0.967936,-0.833333,-0.995984,-0.621622,-0.94891,-1,-0.995316,0.944141,0.995315,0.989563,0.959579,0.967934,0.943141,0.948511,0.943388,0.919211,0.992951,-0.987955,0.943956,0.94858,0.942193,-0.948395,0.948006,-0.947889,-0.899123,0.899123,0
-0.883333,-0.991984,-0.951389,-0.991968,-1,-0.996917,1,-0.995316,0.996586,0.99531,0.983405,0.983779,0.991982,0.996638,0.996901,0.99653,0.887474,0.983729,-0.991619,0.978015,0.996898,0.996285,-0.996423,0.996784,-0.996316,-0.993838,0.993838,0
-0.95,-0.987976,-0.951389,-0.987952,-1,-0.988108,0.969544,-0.985948,0.986872,0.98594,0.978172,0.983428,0.987974,0.986827,0.988026,0.986714,0.951699,0.983386,-0.990985,0.973958,0.988031,0.986389,-0.987934,0.987871,-0.987779,-0.976287,0.976287,0
-0.95,-0.95992,-0.840278,-0.995984,-0.513514,-0.936137,-1,-0.995316,0.93019,0.995315,0.989563,0.950043,0.959916,0.928886,0.935637,0.929238,0.911096,0.992951,-0.980838,0.946147,0.935722,0.927954,-0.935592,0.935017,-0.934971,-0.874312,0.874312,0
-0.95,-0.995992,-0.840278,-1,-0.945946,-0.946708,0.931072,-0.995316,0.941735,0.99531,0.989563,0.992971,0.995991,0.941084,0.946313,0.941003,0.946676,0.997734,-0.986441,0.950264,0.946361,0.939818,-0.946263,0.945767,-0.945717,-0.894834,0.894834,0
-0.933333,-0.983968,-0.909722,-0.995984,-0.837838,-0.961682,0.434822,-0.995316,0.958093,0.99531,0.988005,0.977534,0.983965,0.957504,0.961392,0.957539,0.920817,0.991829,-0.987851,0.968413,0.961432,0.956791,-0.961435,0.960984,-0.961028,-0.924098,0.924098,0
-0.933333,-0.983968,-0.909722,-1,-0.783784,-0.964325,0.946894,-0.995316,0.96098,0.99531,0.988005,0.977534,0.983965,0.960431,0.964051,0.960522,0.916137,0.996615,-0.988776,0.972495,0.964091,0.959798,-0.964116,0.963672,-0.963737,-0.929285,0.929285,0
-0.95,-0.951904,-0.847222,-0.991968,-0.459459,-0.968289,-1,-0.995316,0.96531,0.995315,0.989563,0.940509,0.951899,0.964392,0.968027,0.964805,0.907236,0.988168,-0.994556,0.944233,0.968086,0.963849,-0.96775,0.967715,-0.967435,-0.937079,0.937079,0
-0.95,-0.991984,-0.854167,-1,-0.891892,-0.947148,0.899052,-0.995316,0.942217,0.99531,0.989563,0.9882,0.991982,0.941517,0.946753,0.941491,0.941779,0.997734,-0.985698,0.954659,0.946804,0.940369,-0.946737,0.946215,-0.946199,-0.895691,0.895691,0
-0.933333,-0.983968,-0.965278,-0.987952,-0.945946,-0.98943,0.969544,-0.990632,0.988361,0.990625,0.982305,0.977534,0.983965,0.988237,0.989354,0.988179,0.930561,0.98226,-0.990081,0.978576,0.989361,0.987927,-0.989322,0.989203,-0.989172,-0.978915,0.978915,0
-0.95,-0.987976,-0.868056,-1,-0.837838,-0.963444,0.569358,-0.995316,0.960018,0.99531,0.989563,0.983428,0.987974,0.959509,0.963167,0.959546,0.937008,0.997734,-0.991491,0.95908,0.963206,0.958634,-0.963122,0.962788,-0.962742,-0.927555,0.927555,0
-0.95,-0.983968,-0.868056,-0.995984,-0.837838,-0.955516,0.922838,-0.995316,0.951358,0.99531,0.989563,0.978657,0.983965,0.950675,0.95518,0.950708,0.937008,0.992951,-0.988456,0.954977,0.955227,0.949722,-0.955135,0.954725,-0.95468,-0.912021,0.912021,0
-0.95,-0.975952,-0.972222,-0.975904,-1,-0.991191,0.979644,-0.971897,0.990105,0.971885,0.961092,0.969117,0.975947,0.990082,0.991133,0.989971,0.951699,0.969042,-0.989708,0.968766,0.991135,0.989765,-0.99081,0.991007,-0.990682,-0.982421,0.982421,0
