Class Name,HasT,#Bugs,#BugsBinary,#Blocker,#Critical,#Major,#Normal,#Minor,#Trivial,WMC,CBO,RFC,Ca,Ce,LOC,Qi,FANIN,"d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)",Risk1,TLOC
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPool,0,0,0,0,0,0,0,0,0,14,10,53,8,8,419,0.766224974,7,4143.342,420,433.17,500.357,489,4150.904,4122.102,4151.022,109.895,501.334,0,
org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask,0,0,0,0,0,0,0,0,0,15,13,87,0,13,498,0.915827869,4,4065.068,423,435.837,497.213,486,4072.106,4043.071,4073.555,107.708,508.949,0,
org.apache.tools.ant.taskdefs.optional.windows.Attrib,0,0,0,0,0,0,0,0,0,17,6,35,0,6,207,0.372594209,12,4353.824,415,427.591,503.645,493,4361.95,4334.111,4362.518,107.564,508.54,0,
org.apache.tools.ant.types.optional.depend.DependScanner,0,0,0,0,0,0,0,0,0,15,6,43,1,5,202,0.277252436,7,4359.28,420.001,432.926,504.058,493.001,4366.918,4339.118,4367.371,109.768,507.97,0,
org.apache.tools.ant.taskdefs.optional.dotnet.VisualBasicCompile,0,0,0,0,0,0,0,0,0,26,5,42,0,5,269,0.670085095,4,4292.891,423,433.319,502.864,494,4300.467,4272.12,4300.929,99.298,506.794,0,
org.apache.tools.ant.BuildException,0,0,0,0,0,0,0,0,0,15,499,30,498,1,153,0.902614183,427,4388,0.097,105,105,0.097,4388,4388.148,4388,111,105,0,
org.apache.tools.ant.taskdefs.AbstractJarSignerTask,0,0,0,0,0,0,0,0,0,24,14,65,2,12,348,0.021858781,3,4214.383,424.001,434.732,494.41,485.001,4220.957,4193.075,4222.235,99.202,505.205,0,
org.apache.tools.ant.types.resources.URLResource,0,0,0,0,0,0,0,0,0,23,6,64,2,4,409,1.18158E-05,3,4153.697,424.001,434.954,502.452,493.001,4161.307,4132.132,4161.663,102.46,505.396,0,
org.apache.tools.ant.types.resources.BaseResourceCollectionWrapper,0,0,0,0,0,0,0,0,0,13,12,42,5,7,233,0.03060397,8,4328.328,419.001,432.447,498.616,487.001,4335.439,4308.104,4336.117,111.126,504.478,0,
org.apache.tools.ant.types.ArchiveScanner,0,0,0,0,0,0,0,0,0,17,9,51,5,4,344,9.3462E-21,4,4218.262,423.001,435.36,500.708,490.001,4225.507,4197.13,4225.856,108.157,503.645,0,
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetDeploymentTool,0,0,0,0,0,0,0,0,0,13,8,49,1,7,450,0.411883975,6,4112.605,421,434.385,502.524,491,4120.359,4091.11,4121.079,111.126,508.388,0,
org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff,0,0,0,0,0,0,0,0,0,13,6,72,0,6,623,0.866441237,4,3940.768,423,436.323,504.478,493,3948.895,3918.123,3949.523,111.4,509.365,0,
org.apache.tools.ant.taskdefs.Expand,0,2,1,0,0,1,1,0,0,16,18,80,1,17,631,0.039697051,3,3932.922,424.001,436.568,492.115,481.001,3939.475,3910.051,3941.46,105.906,507.765,7,
org.apache.tools.ant.types.selectors.SelectSelector,0,0,0,0,0,0,0,0,0,13,9,34,6,4,199,1.05384E-45,12,4361.787,415.001,428.572,501.547,490.001,4369.561,4342.125,4369.786,111.973,503.501,0,
org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer,0,0,0,0,0,0,0,0,0,14,16,86,3,14,451,0.034116303,3,4111.919,424.001,437.049,494.495,483.001,4118.421,4090.065,4119.845,108.467,506.222,0,
org.apache.tools.ant.taskdefs.DefBase,0,0,0,0,0,0,0,0,0,14,11,29,3,8,108,0.001843985,15,4452.104,412.001,425.417,499.38,488.001,4459.779,4433.095,4460.551,109.895,506.222,0,
org.apache.tools.ant.taskdefs.optional.dotnet.CSharp,0,0,0,0,0,0,0,0,0,23,4,42,0,4,249,0.694498711,3,4312.892,424,434.954,504.415,495,4320.45,4292.127,4320.795,102.46,507.359,0,
org.apache.tools.ant.taskdefs.optional.pvcs.Pvcs,0,0,0,0,0,0,0,0,0,36,12,111,0,12,1006,0.589423443,2,3560.456,425,433.222,494.191,487,3568.388,3535.088,3569.906,87.641,505.035,0,
org.apache.tools.tar.TarInputStream,0,0,0,0,0,0,0,0,0,15,5,42,3,2,538,0.564738917,4,4025.287,423,435.837,505.036,494,4033.366,4003.153,4033.489,110.68,506.014,0,
org.apache.tools.ant.util.depend.AbstractAnalyzer,0,0,0,0,0,0,0,0,0,16,6,40,3,3,254,0.017275121,4,4307.818,423.001,435.597,503.85,493.001,4315.254,4287.135,4315.483,109.417,505.807,0,
org.apache.tools.ant.taskdefs.optional.dotnet.DotnetResource,0,0,0,0,0,0,0,0,0,16,9,39,4,5,297,0.897135066,4,4265.028,423,435.597,500.915,490,4272.193,4244.121,4272.654,108.812,504.829,0,
org.apache.tools.ant.types.FilterChain,0,0,0,0,0,0,0,0,0,25,35,39,9,26,189,0.238932988,3,4372.606,424.001,434.512,473.625,464.001,4376.665,4352.014,4379.386,95.635,498.143,0,
org.apache.tools.ant.taskdefs.PumpStreamHandler,0,1,1,0,0,1,0,0,0,16,14,26,12,2,183,0.916710659,12,4377.715,415,427.833,496.025,485,4384.905,4358.141,4385.015,109.731,497.003,4,
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,0,0,0,0,0,0,0,0,0,31,19,107,0,19,977,4.37983E-10,2,3589.251,425.001,434.219,488.181,480.001,3596.178,3564.045,3598.625,90.802,505.89,0,
org.apache.tools.ant.util.ScriptRunnerHelper,0,0,0,0,0,0,0,0,0,16,13,31,5,8,165,9.75223E-31,6,4396.205,421.001,433.655,497.003,486.001,4402.905,4376.096,4403.683,107.968,503.85,0,
org.apache.tools.ant.types.optional.ScriptFilter,0,0,0,0,0,0,0,0,0,13,8,26,0,8,98,3.85696E-21,52,4458.797,375.001,389.967,502.524,491.001,4470.048,4443.095,4470.822,110.86,509.365,0,
org.apache.tools.ant.types.resources.PropertyResource,0,0,0,0,0,0,0,0,0,10,6,32,1,5,134,0.00497729,43,4423.698,384.001,399.445,505.123,493.001,4434.49,4407.116,4434.936,114.56,509.028,0,
org.apache.tools.ant.taskdefs.optional.ejb.DescriptorHandler,0,0,0,0,0,0,0,0,0,11,11,39,9,2,605,0.693486993,7,3958.345,420,433.914,500.025,488,3966.137,3936.156,3966.26,114.481,501.001,0,
org.apache.tools.ant.taskdefs.optional.junit.XMLResultAggregator,0,0,0,0,0,0,0,0,0,12,11,75,1,11,455,0.744079643,3,4107.94,424,437.539,499.808,488,4115.038,4086.083,4116.115,111.086,508.599,0,
org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient,0,0,0,0,0,0,0,0,0,14,9,52,1,8,468,0.010332726,3,4095.01,424.001,437.049,501.334,490.001,4102.369,4073.103,4103.211,109.895,508.178,0,
org.apache.tools.ant.taskdefs.optional.ccm.CCMCheck,0,0,0,0,0,0,0,0,0,11,12,41,3,9,240,0.854033912,5,4321.653,422,435.85,499.049,487,4328.484,4301.091,4329.391,112.539,506.859,0,
org.apache.tools.ant.taskdefs.Pack,0,1,1,0,0,0,0,0,1,14,8,38,2,6,220,0.000753966,4,4341.655,423.001,436.079,502.312,491.001,4348.807,4321.111,4349.374,110.44,507.2,1,
org.apache.tools.ant.taskdefs.optional.dotnet.DotnetBaseMatchingTask,0,0,0,0,0,0,0,0,0,11,8,38,2,6,202,0.249490251,6,4359.376,421.001,434.882,502.953,491.001,4366.692,4339.111,4367.257,113.323,507.836,0,
org.apache.tools.ant.types.optional.AbstractScriptComponent,0,0,0,0,0,0,0,0,0,12,8,25,2,6,91,1.86085E-83,54,4465.605,373.001,388.321,502.738,491.001,4477.006,4450.108,4477.557,112.361,507.622,0,
org.apache.tools.tar.TarBuffer,0,0,0,0,0,0,0,0,0,21,2,36,2,0,620,0.849611229,3,3943.858,424,435.404,506.764,497,3952.373,3921.175,3952.247,105.688,505.784,0,
org.apache.tools.ant.taskdefs.optional.Script,0,0,0,0,0,0,0,0,0,11,8,26,0,8,76,9.36432E-21,52,4480.72,375.001,390.52,502.953,491.001,4491.916,4465.094,4492.686,112.792,509.789,0,
org.apache.tools.ant.taskdefs.optional.extension.ExtensionAdapter,0,0,0,0,0,0,0,0,0,12,11,28,5,6,214,0.212011881,8,4347.239,419.001,432.695,499.808,488.001,4354.431,4327.111,4354.995,112.361,504.691,0,
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,0,0,0,0,0,0,0,0,0,22,13,80,0,13,678,1.80669E-06,2,3886.309,425.001,436.152,495.782,486.001,3893.452,3863.075,3894.968,100.896,507.551,0,
org.apache.tools.ant.taskdefs.condition.Os,0,0,0,0,0,0,0,0,0,13,27,23,25,2,400,0.969773751,15,4161.445,412,425.668,483.976,472,4167.813,4141.148,4167.926,112.579,484.952,0,
org.apache.tools.ant.taskdefs.JDBCTask,0,0,0,0,0,0,0,0,0,26,8,60,1,7,526,0.013468315,2,4037.431,425.001,435.271,499.917,491.001,4044.911,4015.112,4045.644,98.671,505.811,0,
org.apache.tools.ant.taskdefs.optional.dotnet.Ilasm,0,0,0,0,0,0,0,0,0,31,7,51,0,7,376,0.320820726,2,4186.628,425.001,434.219,499.985,492,4193.959,4165.108,4194.667,93.92,505.89,0,
org.apache.tools.ant.filters.util.ChainReaderHelper,0,0,0,0,0,0,0,0,0,9,17,39,6,11,353,0.947459569,6,4209.107,421,435.387,494.616,482,4215.646,4188.081,4216.801,114.004,504.366,0,
org.apache.tools.ant.taskdefs.optional.jlink.jlink,0,0,0,0,0,0,0,0,0,17,2,81,1,1,654,0.911727149,2,3910.165,425,437.303,507.561,497,3918.645,3887.167,3918.645,109.11,507.561,0,
org.apache.tools.ant.taskdefs.RecorderEntry,0,1,1,0,0,0,1,0,0,25,10,53,1,9,460,0.644382382,2,4103.07,425,435.488,498.143,489,4110.192,4081.096,4111.152,99.04,505.998,3,
org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckout,0,0,0,0,0,0,0,0,0,26,7,50,0,7,392,1.49813E-26,2,4170.71,425.001,435.271,500.899,492.001,4178.07,4149.108,4178.78,98.671,506.794,0,
org.apache.tools.ant.taskdefs.optional.junit.FormatterElement,0,0,0,0,0,0,0,0,0,15,7,34,2,5,286,1.64571E-21,3,4276.073,424.001,436.808,503.08,492.001,4283.35,4255.12,4283.812,109.768,506.992,0,
org.apache.tools.ant.taskdefs.optional.ssh.AbstractSshMessage,0,0,0,0,0,0,0,0,0,13,12,37,4,10,269,0.945967736,3,4292.99,424,437.293,498.616,487,4299.669,4272.085,4300.467,110.354,505.455,0,
org.apache.tools.ant.taskdefs.optional.Cab,0,0,0,0,0,0,0,0,0,15,14,83,0,14,566,0.001790953,2,3997.656,425.001,437.778,496.236,485.001,4004.479,3975.067,4006.074,107.49,508.949,0,
org.apache.tools.ant.taskdefs.optional.extension.Specification,0,0,0,0,0,0,0,0,0,20,5,54,1,4,703,0.801451251,2,3861.459,425,436.606,504.02,494,3869.661,3838.142,3870.046,105.304,506.961,0,
org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,0,0,0,0,0,0,0,0,0,15,7,24,2,5,109,0.158922319,5,4452.045,422.001,434.867,503.08,492.001,4459.225,4432.116,4459.668,109.768,506.992,0,
org.apache.tools.ant.taskdefs.Exec,0,0,0,0,0,0,0,0,0,10,5,45,1,5,359,0.086589255,3,4203.439,424.001,438.037,506.099,494.001,4211.076,4182.122,4211.429,114.56,509.028,0,
org.apache.tools.ant.taskdefs.optional.dotnet.Ildasm,0,0,0,0,0,0,0,0,0,22,5,47,0,5,365,0.721091062,2,4197.571,425,436.152,503.627,494,4205.117,4176.123,4205.589,103.092,507.551,0,
org.apache.tools.ant.taskdefs.optional.dotnet.WsdlToDotnet,0,0,0,0,0,0,0,0,0,18,6,55,0,6,322,0.745864546,2,4240.352,425,437.069,503.441,493,4247.706,4219.114,4248.29,106.607,508.338,0,
org.apache.tools.ant.taskdefs.optional.ccm.CCMCreateTask,0,0,0,0,0,0,0,0,0,20,7,52,0,7,377,0.574631342,2,4185.633,425,436.606,502.06,492,4192.966,4164.108,4193.674,104.403,507.941,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkattr,0,0,0,0,0,0,0,0,0,22,8,46,0,8,333,0.720626732,2,4229.408,425,436.152,500.685,491,4236.549,4208.1,4237.366,102.201,507.551,0,
org.apache.tools.ant.types.resources.Restrict,0,0,0,0,0,0,0,0,0,10,13,26,7,7,110,0.002679959,8,4450.766,419.001,433.199,498.293,486.001,4457.573,4431.102,4458.121,114.018,503.171,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCMklbtype,0,0,0,0,0,0,0,0,0,24,7,43,0,7,309,0.719431482,2,4253.287,425,435.707,501.278,492,4260.503,4232.106,4261.2,100.578,507.169,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkelem,0,0,0,0,0,0,0,0,0,22,7,45,0,7,307,0.708781495,2,4255.277,425,436.152,501.665,492,4262.49,4234.106,4263.187,102.489,507.551,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCMklabel,0,0,0,0,0,0,0,0,0,21,7,45,0,7,302,0.732259522,2,4260.252,425,436.378,501.862,492,4267.457,4239.106,4268.152,103.446,507.745,0,
org.apache.tools.ant.taskdefs.optional.ssh.Directory,0,0,0,0,0,0,0,0,0,15,3,29,3,0,161,0.893356602,3,4400.475,424,436.808,506.992,496,4407.995,4380.156,4407.882,111.328,506.014,0,
org.apache.tools.ant.taskdefs.MacroInstance,0,0,0,0,0,0,0,0,0,12,15,99,1,14,804,0.029276632,2,3761.089,425.001,438.508,495.903,484.001,3768.212,3737.071,3769.904,110.422,508.599,0,
org.apache.tools.ant.taskdefs.optional.extension.ExtensionUtil,0,0,0,0,0,0,0,0,0,7,12,46,4,8,264,0.97518486,5,4297.768,422,436.867,499.938,487,4304.637,4277.098,4305.434,116.662,506.759,0,
org.apache.tools.ant.filters.FixCrLfFilter,0,0,0,0,0,0,0,0,0,18,14,44,2,12,331,0.780200384,2,4231.398,425,437.069,495.61,485,4237.844,4210.074,4239.117,105.019,506.379,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCLock,0,0,0,0,0,0,0,0,0,20,7,42,0,7,263,0.73608472,2,4299.059,425,436.606,502.06,492,4306.199,4278.105,4306.888,104.403,507.941,0,
org.apache.tools.ant.types.selectors.ContainsRegexpSelector,0,0,0,0,0,0,0,0,0,7,15,32,6,9,209,0.005889013,13,4351.738,414.001,429.144,497.016,484.001,4358.954,4332.09,4359.85,116.417,504.81,0,
org.apache.tools.ant.taskdefs.email.Message,0,0,0,0,0,0,0,0,0,11,7,26,5,2,181,0.475067591,5,4380.375,422,435.85,503.93,492,4387.672,4360.14,4387.784,114.481,504.906,0,
org.apache.tools.ant.taskdefs.email.Mailer,0,0,0,0,0,0,0,0,0,19,9,21,4,5,143,0.902613443,4,4418.295,423,434.891,500.301,490,4425.212,4398.116,4425.657,105.948,504.219,0,
org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,0,0,0,0,0,0,0,0,0,11,8,27,2,7,94,0.011230479,4,4467.073,423.001,436.818,502.953,491.001,4474.024,4447.101,4474.575,113.053,507.836,0,
org.apache.tools.ant.listener.MailLogger,0,1,1,0,0,1,0,0,0,7,11,74,0,11,487,5.1769E-21,3,4076.112,424.001,438.799,500.912,488.001,4083.266,4054.083,4084.473,115.953,510.659,4,
org.apache.tools.ant.filters.BaseFilterReader,0,0,0,0,0,0,0,0,0,10,9,20,7,2,146,0.879238518,17,4414.083,410,424.5,502.195,490,4422.231,4395.139,4422.342,115.434,503.171,0,
org.apache.tools.ant.types.resources.selectors.Date,0,0,0,0,0,0,0,0,0,13,7,28,2,5,183,0.248447932,3,4378.577,424.001,437.293,503.501,492.001,4385.684,4358.117,4386.135,111.683,507.41,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl,0,0,0,0,0,0,0,0,0,19,7,40,0,7,252,0.745776258,2,4310.005,425,436.836,502.26,492,4317.127,4289.105,4317.815,105.361,508.139,0,
org.apache.tools.ant.types.selectors.ExtendSelector,0,0,0,0,0,0,0,0,0,10,15,36,6,9,249,0.008124685,3,4312.892,424.001,438.037,496.343,484.001,4319.204,4292.091,4320.107,113.508,504.147,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCRmtype,0,0,0,0,0,0,0,0,0,20,7,39,0,7,285,0.740988679,2,4277.167,425,436.606,502.06,492,4284.344,4256.106,4285.037,104.403,507.941,0,
org.apache.tools.ant.util.DeweyDecimal,0,0,0,0,0,0,0,0,0,10,4,23,4,0,298,0.813170412,7,4263.737,420,434.166,507.075,495,4271.776,4243.161,4271.661,116.056,506.099,0,
org.apache.tools.ant.types.resources.Union,0,0,0,0,0,0,0,0,0,8,16,25,13,3,122,0.122830459,11,4438.538,416.001,430.813,495.815,483.001,4445.318,4419.131,4445.536,117.047,497.764,0,
org.apache.tools.ant.taskdefs.optional.extension.JarLibManifestTask,0,0,0,0,0,0,0,0,0,13,7,52,0,7,355,3.05738E-21,2,4207.52,425.001,438.262,503.501,492.001,4214.814,4186.107,4215.519,111.126,509.365,0,
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,0,0,0,0,0,0,0,0,0,9,8,38,1,8,345,0.225465664,3,4217.368,424.001,438.289,503.391,491.001,4224.63,4196.1,4225.331,114.726,509.245,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckin,0,0,0,0,0,0,0,0,0,17,7,39,0,7,241,0.749645033,2,4320.952,425,437.303,502.666,492,4328.055,4300.105,4328.742,107.28,508.54,0,
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbcTask,0,0,0,0,0,0,0,0,0,14,7,43,0,7,386,0.006734766,2,4176.679,425.001,438.019,503.289,492.001,4184.028,4155.108,4184.738,110.164,509.156,0,
org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer,0,0,0,0,0,0,0,0,0,14,4,43,1,3,230,0.906637968,2,4331.899,425,438.019,506.222,495,4339.326,4311.134,4339.554,111.319,508.178,0,
org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,0,0,0,0,0,0,0,0,0,7,9,26,5,4,141,0.087778995,14,4419.34,413.001,428.18,502.861,490.001,4427.2,4400.124,4427.533,117.72,505.785,0,
org.apache.tools.ant.taskdefs.optional.ssh.SSHUserInfo,0,0,0,0,0,0,0,0,0,20,5,21,3,2,125,0.888868299,3,4436.308,424,435.633,504.02,494,4443.545,4416.139,4443.656,105.948,505,0,
org.apache.tools.ant.types.resources.FailFast,0,0,0,0,0,0,0,0,0,9,5,24,5,0,156,0.959829416,6,4405.164,421,435.387,506.317,494,4412.738,4385.156,4412.627,117.004,505.341,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCUpdate,0,0,0,0,0,0,0,0,0,16,7,38,0,7,234,0.725885271,2,4327.918,425,437.54,502.872,492,4335.01,4307.104,4335.695,108.24,508.744,0,
org.apache.tools.ant.taskdefs.optional.splash.SplashTask,0,0,0,0,0,0,0,0,0,11,6,53,0,6,380,0.89050258,2,4182.648,425,438.755,504.906,493,4190.104,4161.115,4190.695,113.323,509.789,0,
org.apache.tools.ant.taskdefs.Ear,0,0,0,0,0,0,0,0,0,8,7,31,0,7,147,0.123825109,4,4414.314,423.001,437.576,504.587,492.001,4421.459,4394.102,4422.131,115.948,510.439,0,
org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache,0,0,0,0,0,0,0,0,0,12,2,42,1,1,234,0.890745154,2,4327.918,425,438.508,508.599,497,4335.58,4307.15,4335.58,113.842,508.599,0,
org.apache.tools.ant.taskdefs.optional.jsp.WLJspc,0,0,0,0,0,0,0,0,0,9,9,61,0,9,586,0.00108442,2,3977.769,425.001,439.256,502.415,490.001,3985.238,3955.099,3986.23,114.477,510.221,0,
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPoolEntry,0,0,0,0,0,0,0,0,0,7,14,24,10,12,124,0.969785269,10,4436.64,417,432.039,497.99,485,4443.547,4417.071,4443.876,115.732,500.912,0,
org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool,0,0,0,0,0,0,0,0,0,13,8,37,1,8,331,0.013305855,2,4231.398,425.001,438.262,502.524,491.001,4238.535,4210.1,4239.234,110.86,508.388,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCUnlock,0,0,0,0,0,0,0,0,0,13,7,37,0,7,184,0.787641317,2,4377.679,425,438.262,503.501,492,4384.691,4357.103,4385.368,111.126,509.365,0,
org.apache.tools.ant.taskdefs.optional.ccm.Continuus,0,0,0,0,0,0,0,0,0,7,12,26,3,9,106,0.92314473,7,4454.843,420,434.936,499.938,487,4461.658,4435.088,4462.539,116.417,507.734,0,
org.apache.tools.ant.util.ConcatResourceInputStream,0,0,0,0,0,0,0,0,0,10,6,26,2,4,156,0.930076957,3,4405.451,424,438.037,505.123,493,4412.627,4385.124,4412.963,114.843,508.051,0,
org.apache.tools.ant.taskdefs.optional.extension.ExtensionSet,0,0,0,0,0,0,0,0,0,7,11,28,2,9,122,0.253385337,5,4439.104,422.001,436.867,500.912,488.001,4445.864,4419.089,4446.749,116.417,508.709,0,
org.apache.tools.ant.types.resources.comparators.DelegatedResourceComparator,0,0,0,0,0,0,0,0,0,6,7,27,2,5,169,0.229282541,10,4391.842,417.001,432.302,505.035,492.001,4399.596,4372.117,4400.045,118.406,508.932,0,
org.apache.tools.ant.taskdefs.optional.extension.JarLibResolveTask,0,0,0,0,0,0,0,0,0,13,10,36,0,10,369,3.20405E-21,2,4193.591,425.001,438.262,500.57,489.001,4200.56,4172.087,4201.617,110.354,509.365,0,
org.apache.tools.ant.taskdefs.Unpack,0,0,0,0,0,0,0,0,0,13,9,36,2,7,202,3.97821E-05,2,4359.764,425.001,438.262,501.547,490.001,4366.58,4339.104,4367.257,111.126,507.41,0,
org.apache.tools.ant.taskdefs.optional.vss.MSVSSADD,0,0,0,0,0,0,0,0,0,8,6,26,0,6,95,0.536146126,4,4466.077,423,437.576,505.562,493,4473.25,4446.108,4473.804,116.211,510.439,0,
org.apache.tools.ant.taskdefs.StreamPumper,0,0,0,0,0,0,0,0,0,10,5,18,5,0,182,0.916177689,7,4379.187,420,434.166,506.099,494,4386.903,4359.157,4386.79,116.056,505.123,0,
org.apache.tools.ant.taskdefs.CopyPath,0,0,0,0,0,0,0,0,0,11,9,38,0,9,260,0.06082341,2,4302.044,425.001,438.755,501.977,490.001,4308.951,4281.092,4309.868,112.539,509.789,0,
org.apache.tools.ant.BuildEvent,0,0,0,0,0,0,0,0,0,11,17,15,15,3,97,0.940464659,12,4463.335,415,429.076,494.171,482,4470.063,4444.13,4470.171,114.18,495.146,0,
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,0,0,0,0,0,0,0,0,0,8,13,57,0,13,377,1.97286E-06,2,4185.633,425.001,439.51,498.738,486.001,4192.266,4164.069,4193.674,114.543,510.439,0,
org.apache.tools.ant.util.OutputStreamFunneler,0,0,0,0,0,0,0,0,0,12,2,21,2,1,146,0.974723145,3,4415.405,424,437.539,508.599,497,4423.012,4395.147,4422.9,113.842,507.622,0,
org.apache.tools.ant.util.SourceFileScanner,0,0,0,0,0,0,0,0,0,7,15,23,7,8,148,0.217672662,7,4413.032,420.001,434.936,497.016,484.001,4419.582,4393.096,4420.354,116.662,503.835,0,
org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,0,0,0,0,0,0,0,0,0,9,7,20,5,6,75,0.052794195,5,4485.893,422.001,436.354,504.366,492.001,4493.019,4466.108,4493.129,115.248,505.341,0,
org.apache.tools.ant.taskdefs.optional.jlink.JlinkTask,0,0,0,0,0,0,0,0,0,11,6,35,0,6,217,0.000331315,2,4344.836,425.001,438.755,504.906,493.001,4352.014,4324.111,4352.583,113.323,509.789,0,
org.apache.tools.ant.types.Reference,0,0,0,0,0,0,0,0,0,9,63,15,61,2,103,0.236930942,20,4456.623,407.001,421.865,449.908,436.001,4459.365,4438.138,4459.463,116.387,450.877,0,
org.apache.tools.ant.taskdefs.optional.junit.SummaryJUnitResultFormatter,0,0,0,0,0,0,0,0,0,12,8,31,2,6,223,0.941405359,2,4338.865,425,438.508,502.738,491,4345.826,4318.111,4346.394,112.361,507.622,0,
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkdir,0,0,0,0,0,0,0,0,0,11,7,33,0,7,178,0.803200608,2,4383.651,425,438.755,503.93,492,4390.653,4363.103,4391.329,113.053,509.789,0,
org.apache.tools.ant.taskdefs.Exit,0,0,0,0,0,0,0,0,0,12,6,30,0,6,282,7.63832E-21,2,4280.153,425.001,438.508,504.691,493.001,4287.439,4259.113,4288.016,112.361,509.576,0,
org.apache.tools.ant.taskdefs.optional.depend.constantpool.FieldRefCPInfo,0,0,0,0,0,0,0,0,0,7,4,21,2,4,108,0.015735663,7,4452.852,420.001,434.936,507.734,495.001,4460.551,4433.123,4460.662,117.72,508.709,0,
org.apache.tools.ant.taskdefs.optional.depend.constantpool.InterfaceMethodRefCPInfo,0,0,0,0,0,0,0,0,0,7,4,21,2,4,108,0.015735663,7,4452.852,420.001,434.936,507.734,495.001,4460.551,4433.123,4460.662,117.72,508.709,0,
org.apache.tools.ant.taskdefs.optional.depend.constantpool.MethodRefCPInfo,0,0,0,0,0,0,0,0,0,7,4,21,2,4,108,0.015735663,7,4452.852,420.001,434.936,507.734,495.001,4460.551,4433.123,4460.662,117.72,508.709,0,
org.apache.tools.ant.taskdefs.optional.perforce.P4Fstat,0,0,0,0,0,0,0,0,0,9,7,37,1,7,323,0.944189674,2,4239.357,425,439.256,504.366,492,4246.597,4218.107,4247.179,114.983,509.245,0,
org.apache.tools.ant.types.selectors.MappingSelector,0,0,0,0,0,0,0,0,0,8,9,24,2,7,143,0.287896344,3,4418.391,424.001,438.543,502.637,490.001,4425.212,4398.102,4425.881,115.948,508.488,0,
org.apache.tools.ant.taskdefs.optional.dotnet.ImportTypelib,0,0,0,0,0,0,0,0,0,11,4,29,0,4,224,0.730027184,2,4337.87,425,438.755,506.859,495,4345.286,4317.126,4345.629,113.886,509.789,0,
org.apache.tools.ant.TaskAdapter,0,0,0,0,0,0,0,0,0,6,7,28,2,6,261,0.851901301,4,4300.852,423,438.092,505.035,492,4308.186,4280.112,4308.644,118.14,508.932,0,
org.apache.tools.ant.taskdefs.KeySubst,0,0,0,0,0,0,0,0,0,8,2,40,0,2,281,0.874662467,2,4281.148,425,439.51,509.463,497,4288.894,4260.144,4289.01,117.341,510.439,0,
org.apache.tools.ant.DemuxOutputStream,0,0,0,0,0,0,0,0,0,10,3,30,1,2,245,0.766881216,2,4316.971,425,439.005,508.051,496,4324.538,4296.143,4324.653,115.434,509.028,0,
org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor,0,0,0,0,0,0,0,0,0,9,4,32,1,3,145,0.913578009,2,4416.496,425,439.256,507.293,495,4423.781,4396.131,4424.006,116.09,509.245,0,
org.apache.tools.ant.taskdefs.optional.ejb.JbossDeploymentTool,0,0,0,0,0,0,0,0,0,6,5,23,1,5,160,0.909236327,5,4401.278,422,437.127,506.983,494,4408.764,4381.117,4409.101,118.406,509.907,0,
org.apache.tools.ant.taskdefs.cvslib.CVSEntry,0,0,0,0,0,0,0,0,0,9,4,19,3,1,88,0.9308436,3,4473.14,424,438.289,507.293,495,4480.428,4453.146,4480.428,116.692,507.293,0,
