"Class Name","HasT","#Bugs","#Blocker","#Critical","#Major","#Normal","#Minor","#Trivial","WMC","CBO","RFC","Ca","Ce","LOC","Qi","FANIN","d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)","Risk1","TLOC"
"org.apache.tools.ant.taskdefs.condition.IsSet","0","0","0","0","0","0","0","0","3","5","7","1","4","29","0.96630888237391","0","4225.45075","297","309.76281","207.57649","188","4219.19056","4215.114","4219.3253","93.30059","210.29741","0",""
"org.apache.tools.ant.PathTokenizer","0","0","0","0","0","0","0","0","3","3","17","2","1","196","0.84501175668531","3","4058.66234","294.00004","306.8876","209.38959","190.00006","4052.45654","4048.14278","4052.45654","94.33981","209.38959","0",""
"org.apache.tools.ant.types.FilterSetCollection","0","0","0","0","0","0","0","0","5","6","13","5","1","69","0.9407566426568","2","4185.40918","295.00001","307.28","205.8276","187.00001","4179.18581","4175.13844","4179.18581","92.47702","205.8276","0",""
"org.apache.tools.ant.types.AntFilterReader","0","0","0","0","0","0","0","0","10","9","31","2","7","166","0.10990934703603","1","4088.72841","296.00134","306.88271","201.0398","184.00215","4082.14894","4078.09612","4082.42379","85.70298","206.54539","0",""
"org.apache.tools.ant.types.selectors.SelectorScanner","0","0","0","0","0","0","0","0","3","3","3","2","1","3","1","1","4251.31709","296","308.80415","209.38959","190","4245.25394","4241.13629","4245.25394","94.33981","209.38959","0",""
"org.apache.tools.bzip2.CBZip2InputStream","0","0","0","0","0","0","0","0","32","4","40","2","2","2014","0.316790398908","3","2249.29678","294.00079","299.86163","197.99495","189.00123","2237.99486","2230.24416","2238.07953","67.60178","198.94974","0",""
"org.apache.tools.ant.taskdefs.rmic.SunRmic","0","0","0","0","0","0","0","0","3","8","22","1","7","152","0.073631739205097","0","4102.76407","297.00144","309.76281","204.86337","185.00232","4096.17981","4092.0958","4096.45517","92.34717","210.29741","0",""
"org.apache.tools.ant.taskdefs.Transform","0","0","0","0","0","0","0","0","1","1","2","0","1","4","1","0","4250.38928","297","310.33691","212.04716","192","4244.34494","4240.13632","4244.34494","96.20811","212.04716","0",""
"org.apache.tools.ant.util.regexp.RegexpFactory","0","0","0","0","0","0","0","0","4","6","12","1","5","71","0.94241838650079","2","4183.41416","295.00001","307.56138","206.24742","187.00001","4177.18781","4173.10783","4177.36879","92.02717","209.88092","0",""
"org.apache.tools.ant.types.Substitution","0","0","0","0","0","0","0","0","4","4","15","0","4","70","0.91142228755039","2","4184.41167","295.00001","307.56138","208.06249","189.00002","4178.2768","4174.11512","4178.41357","92.358","210.79137","0",""
"org.apache.tools.ant.taskdefs.condition.Not","0","0","0","0","0","0","0","0","2","3","8","1","3","33","0.97005361085164","0","4221.46065","297","310.04838","209.81182","190","4215.28421","4211.12158","4215.32941","94.57801","210.71782","0",""
"org.apache.tools.ant.taskdefs.condition.IsTrue","0","0","0","0","0","0","0","0","3","4","7","1","3","29","0.98866505968779","0","4225.45075","297","309.76281","208.48261","189","4219.23524","4215.12147","4219.3253","93.6376","210.29741","0",""
"org.apache.tools.ant.types.Reference","0","0","0","0","0","0","0","0","5","28","11","26","2","54","0.94817353635923","18","4199.27863","279","291.95376","186.06719","165.00001","4193.24755","4190.12995","4193.28702","92.11406","186.95454","0",""
"org.apache.tools.ant.input.MultipleChoiceInputRequest","0","0","0","0","0","0","0","0","3","3","8","2","1","32","0.96998306063389","3","4222.24822","294","306.8876","209.38959","190","4216.2832","4212.13722","4216.2832","94.33981","209.38959","0",""
"org.apache.tools.ant.types.RegularExpression","0","0","0","0","0","0","0","0","6","8","21","1","7","95","0.86615993922066","2","4159.47425","295.00003","307.00163","203.59273","185.00005","4153.12244","4149.09448","4153.39403","89.49302","209.0598","0",""
"org.apache.tools.ant.taskdefs.compilers.Javac13","0","0","0","0","0","0","0","0","2","7","13","1","6","66","0.021005676231889","0","4188.54306","297.00161","310.04838","206.19651","186.00258","4182.13821","4178.10065","4182.36357","93.60556","210.71782","0",""
"org.apache.tools.ant.taskdefs.LogStreamHandler","0","0","0","0","0","0","0","0","2","9","9","5","4","31","0.92135951287009","23","4221.90064","274.00001","288.092","204.39423","184.00002","4217.01613","4213.11405","4217.14809","94.24436","207.09901","0",""
"org.apache.tools.zip.UnrecognizedExtraField","0","0","0","0","0","0","0","0","10","3","13","1","2","76","0.93031088343134","2","4178.42662","295.00001","305.91829","206.54539","190.00001","4172.32837","4168.13064","4172.37402","87.46428","207.46566","0",""
"org.apache.tools.ant.listener.MailLogger","0","0","0","0","0","0","0","0","5","5","37","0","5","250","0.90486397231905","2","4004.87965","295.00002","307.28","206.73655","188.00002","3998.42219","3994.11267","3998.61226","91.08238","210.38061","0",""
"org.apache.tools.ant.types.DTDLocation","0","0","0","0","0","0","0","0","5","1","6","1","0","30","0.97003958645327","1","4224.38303","296","308.24017","210.38061","192","4218.37172","4214.14535","4218.32633","92.84934","209.46837","0",""
"org.apache.tools.ant.types.selectors.OrSelector","0","0","0","0","0","0","0","0","3","5","14","4","2","52","0.48845715286652","4","4202.22715","293.00045","305.92973","207.57649","188.0007","4196.21353","4192.12989","4196.21353","93.98404","207.57649","0",""
"org.apache.tools.ant.DynamicConfigurator","0","0","0","0","0","0","0","0","2","2","2","1","1","2","1","1","4252.31466","296","309.0906","210.71782","191","4246.2978","4242.13625","4246.2978","95.27329","210.71782","0",""
"org.apache.tools.tar.TarInputStream","0","0","0","0","0","0","0","0","16","3","38","1","2","541","0.38938697329116","2","3714.73202","295.00063","304.38463","204.26698","190.00098","3707.87122","3703.14704","3707.9226","81.939","205.19747","0",""
"org.apache.tools.ant.types.selectors.NotSelector","0","0","0","0","0","0","0","0","3","6","11","4","3","37","0.6161925230842","7","4216.9834","290.00025","303.05775","206.67124","187.00039","4211.154","4207.1217","4211.19852","93.6376","207.57649","0",""
"org.apache.tools.ant.listener.AnsiColorLogger","0","0","0","0","0","0","0","0","3","1","18","0","1","274","0.97916666666667","1","3981.01947","296","308.80415","211.20606","192","3974.64011","3970.14559","3974.64011","94.33981","211.20606","0",""
"org.apache.tools.ant.taskdefs.ProcessDestroyer","0","0","0","0","0","0","0","0","5","1","20","1","0","106","0.95528634759398","1","4148.57325","296","308.24017","210.38061","192.00001","4142.45193","4138.14802","4142.4057","92.84934","209.46837","0",""
"org.apache.tools.ant.filters.BaseParamFilterReader","0","0","0","0","0","0","0","0","4","12","7","9","3","22","0.96263470411393","9","4231.81143","288","300.85379","200.82331","181","4225.87802","4222.12127","4225.96415","92.69844","202.62774","0",""
"org.apache.tools.bzip2.CBZip2OutputStream","0","0","0","0","0","0","0","0","33","6","43","3","4","4244","0.1010771718037","3","294","294.00137","299.66648","195.78815","187.00216","187","31","189","65.76473","197.69927","0",""
"org.apache.tools.ant.taskdefs.CallTarget","0","0","0","0","0","0","0","0","10","9","33","0","9","145","0.17552672407291","4","4109.4586","293.00116","303.99013","201.0398","184.00185","4103.12771","4099.08246","4103.49424","85.07056","208.38666","0",""
"org.apache.tools.ant.taskdefs.Jikes","0","0","0","0","0","0","0","0","2","5","30","0","5","186","0.92475895316804","0","4068.85402","297.00001","310.04838","208.0024","188.00002","4062.35252","4058.11089","4062.5396","93.92018","211.62467","0",""
"org.apache.tools.ant.util.FlatFileNameMapper","0","0","0","0","0","0","0","0","4","2","7","1","1","20","0.97744446879261","0","4234.42853","297","309.48021","209.88092","191","4228.3161","4224.13683","4228.3161","93.40771","209.88092","0",""
"org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler","0","0","0","0","0","0","0","0","3","5","12","1","4","40","0.91432623414589","3","4214.26767","294.00001","306.8876","207.57649","188.00002","4208.20152","4204.11429","4208.33661","93.30059","210.29741","0",""
"org.apache.tools.ant.taskdefs.condition.And","0","0","0","0","0","0","0","0","2","3","7","1","3","23","0.99242424242424","0","4231.43593","297","310.04838","209.81182","190","4225.27407","4221.1213","4225.31916","94.57801","210.71782","0",""
"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff","0","0","0","0","0","0","0","0","21","8","73","0","8","669","0.89564057539669","4","3586.98676","293.00002","301.24575","197.8004","185.00003","3579.78351","3575.10196","3580.15209","75.02666","204.36242","0",""
"org.apache.tools.ant.taskdefs.compilers.CompilerAdapter","0","0","0","0","0","0","0","0","2","4","2","3","2","2","1","1","4252.31466","296","309.0906","208.90668","189","4246.20831","4242.12836","4246.20831","94.92102","208.90668","0",""
"org.apache.tools.ant.taskdefs.condition.ConditionBase","0","0","0","0","0","0","0","0","18","18","23","5","16","110","0.87872947818325","3","4144.4411","294.00003","302.92738","189.6154","175.00004","4137.70238","4134.04366","4138.22728","75.43209","200.74362","0",""
"org.apache.tools.ant.taskdefs.condition.Or","0","0","0","0","0","0","0","0","2","3","7","1","3","23","0.99242424242424","0","4231.43593","297","310.04838","209.81182","190","4225.27407","4221.1213","4225.31916","94.57801","210.71782","0",""
"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask","0","0","0","0","0","0","0","0","15","16","77","0","16","504","0.87681929024418","4","3751.45958","293.00003","302.69622","192.62658","177.00004","3744.18603","3740.04826","3744.9251","78.33901","206.49455","0",""
"org.apache.tools.mail.MailPrintStream","0","0","0","0","0","0","0","0","5","1","9","1","0","81","0.94266268588981","2","4173.43911","295.00001","307.28","210.38061","192.00001","4167.42522","4163.14713","4167.37927","92.84934","209.46837","0",""
"org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry","0","0","0","0","0","0","0","0","7","1","11","1","0","98","0.90473266058074","2","4156.48181","295.00002","306.72626","209.57099","192.00002","4150.44335","4146.14773","4150.39721","91","208.65522","0",""
"org.apache.tools.ant.taskdefs.condition.Os","0","0","0","0","0","0","0","0","13","14","23","12","2","308","0.95535434990573","10","3946.44967","287","297.41049","195.25624","179.00001","3940.06815","3936.13834","3940.1137","84.69357","196.17339","0",""
"org.apache.tools.mail.SmtpResponseReader","0","0","0","0","0","0","0","0","5","1","19","1","0","108","0.94042005709592","1","4146.57835","296.00001","308.24017","210.38061","192.00001","4140.45408","4136.14809","4140.40783","92.84934","209.46837","0",""
"org.apache.tools.ant.filters.ClassConstants","0","0","0","0","0","0","0","0","5","3","20","1","2","168","0.94793799107403","1","4086.73366","296","308.24017","208.55695","190.00001","4080.42596","4076.13358","4080.47264","92.11406","209.46837","0",""
"org.apache.tools.ant.ExitException","0","0","0","0","0","0","0","0","2","1","7","1","0","20","0.98490587695133","2","4234.28872","295","308.13309","211.62467","192","4228.36138","4224.145","4228.3161","95.63472","210.71782","0",""
"org.apache.tools.ant.types.selectors.FileSelector","0","0","0","0","0","0","0","0","1","15","1","14","1","1","1","1","4253.31224","296","309.38003","199.45927","178","4246.73204","4243.13622","4246.73204","96.20811","199.45927","0",""
"org.apache.tools.ant.types.selectors.ExtendFileSelector","0","0","0","0","0","0","0","0","0","4","0","2","2","0","1","0","4254.37951","297","310.6284","209.76654","189","4248.20633","4244.1283","4248.25093","96.79876","210.66799","0",""
"org.apache.tools.ant.taskdefs.XSLTLiaison","0","0","0","0","0","0","0","0","3","1","3","1","0","4","1","1","4250.31952","296","308.80415","211.20606","192","4244.34494","4240.14446","4244.29982","94.7048","210.29741","0",""
"org.apache.tools.ant.BuildLogger","0","0","0","0","0","0","0","0","4","5","4","4","1","4","1","1","4250.31952","296","308.52066","207.15453","188","4244.16588","4240.13632","4244.16588","93.40771","207.15453","0",""
"org.apache.tools.ant.types.selectors.AndSelector","0","0","0","0","0","0","0","0","3","6","14","5","2","52","0.48845715286652","5","4202.15754","292.00045","304.97213","206.67124","187.0007","4196.16885","4192.12989","4196.16885","93.98404","206.67124","0",""
"org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory","0","0","0","0","0","0","0","0","3","7","14","1","6","88","0.97891879473704","2","4166.45665","295","307.84574","205.76686","186","4160.16009","4156.10118","4160.38664","92.65528","210.29741","0",""
"org.apache.tools.ant.taskdefs.Sequential","0","0","0","0","0","0","0","0","4","6","16","0","6","46","0.84478668082831","4","4208.21257","293.00004","305.64358","206.24742","187.00006","4202.1629","4198.10017","4202.38837","91.70605","210.79137","0",""
"org.apache.tools.ant.util.RegexpPatternMapper","0","0","0","0","0","0","0","0","5","4","20","0","4","144","0.96011384194866","1","4110.67099","296","308.24017","207.64633","189","4104.35391","4100.11719","4104.49315","91.41663","210.38061","0",""
"org.apache.tools.ant.util.IdentityMapper","0","0","0","0","0","0","0","0","4","4","5","3","1","16","0.97744446879261","0","4238.41869","297","309.48021","208.06249","189","4232.22223","4228.13671","4232.22223","93.40771","208.06249","0",""
"org.apache.tools.ant.taskdefs.compilers.Javac12","0","0","0","0","0","0","0","0","3","8","20","1","7","151","0.027137861038692","0","4103.76145","297.00159","309.76281","204.86337","185.00256","4097.17879","4093.09577","4097.45409","92.34717","210.29741","0",""
"org.apache.tools.ant.types.selectors.BaseSelectorContainer","0","0","0","0","0","0","0","0","23","19","40","6","19","179","0.49177233857215","15","4074.76981","282.00046","290.08275","186.81542","174.00074","4068.72228","4065.03149","4069.25313","69.857","198.0404","0",""
"org.apache.tools.ant.FileScanner","0","0","0","0","0","0","0","0","14","5","14","5","0","14","1","1","4240.34385","296","305.85127","203.15757","188","4234.17572","4230.1448","4234.13143","84.58132","202.23254","0",""
"org.apache.tools.ant.util.regexp.RegexpUtil","0","0","0","0","0","0","0","0","3","0","4","0","0","20","0.98490587695133","6","4234.01193","291","304.0148","212.11553","193","4228.40691","4224.145","4228.36138","94.7048","211.20606","0",""
"org.apache.tools.ant.taskdefs.condition.Http","0","0","0","0","0","0","0","0","4","4","15","1","3","109","0.95168187881096","0","4145.65242","297","309.48021","208.06249","189.00001","4139.31709","4135.12382","4139.40889","92.69844","209.88092","0",""
"org.apache.tools.bzip2.CRC","0","0","0","0","0","0","0","0","7","2","8","2","0","1082","0.94810457743912","3","3175.63852","294","305.76462","208.65522","191.00001","3167.76341","3162.1937","3167.70327","91","207.74022","0",""
"org.apache.tools.ant.taskdefs.PumpStreamHandler","0","0","0","0","0","0","0","0","13","9","20","7","2","111","0.87820956549792","9","4143.02221","288.00003","298.3756","199.84994","184.00004","4137.09379","4133.13174","4137.13838","84.69357","200.77101","0",""
